# ./benchmark.sh 01 5 2**8 5 2**8 2 5
# model name	: Intel(R) Xeon(R) CPU E5-2620 v2 @ 2.10GHz
# SageMath version 7.5.beta5, Release Date: 2016-12-01
# ffisom revision 02167f074dc8f8f84f0bf71565f7be5363db18cc
# command="import os; sys.path.append(os.getcwd()); from benchmark import *; benchmark_all(pbound=[5,2**8], nbound=[5,2**8], prime=2, loops=5, tmax=600, verbose=True, write=True, overwrite=False, fname=os.getcwd()+'/01.dat')"
11 113 (1, 56) 0.015593290329 0 0.19671664238 0.216018342972 0.144966077805 0.148309230804 0.110673236847 0.116184139252 0.314850616455
11 125 (2, 25) 0.190487003326 0.115675973892 0.168996858597 0.135643672943 0.05528383255 0.069420337677 0.046518611908 0.0515503883362 0.155044746399
11 127 (2, 63) 0.181206941605 0.0963208198547 0 0.323326158524 0.203985786438 0.234181165695 0.159535646439 0.165530633926 0.400313568115
11 131 (1, 65) 0.0204627990723 0 0.232650232315 0.31730799675 0.199454832077 0.203131008148 0.151098966599 0.158961200714 0.460756778717
11 137 (2, 68) 0.206428384781 0.119482040405 0.207609367371 0.354827213287 0.226583003998 0.226621007919 0.166478204727 0.173597383499 0.468553829193
11 139 (4, 69) 0.65489988327 0 0.236228847504 0.385926198959 0.243778753281 0.258657646179 0.186108636856 0.19344792366 0.510332393646
11 149 (2, 148) 0.234677028656 0.133378839493 0.282677030563 1.03109006882 0.54800825119 0.575351238251 0.395126771927 0.395352363586 0.768422222137
11 151 (2, 75) 0.235118627548 0.180131196976 0 0.514076757431 0.329081916809 0.35250082016 0.251102590561 0.262254190445 0.714911556244
11 157 (10, 39) 9.05229916573 0 0.305948209763 0.273301172256 0.174970817566 0.182557821274 0.129670000076 0.143550443649 0.581186819077
11 163 (2, 162) 0.261948251724 0.1570353508 0.255268478394 1.291786623 0.652908182144 0.667237758636 0.45569434166 0.45603260994 0.834436559677
11 167 (1, 83) 0.037523651123 0 0.766725158691 0.672058963776 0.405994606018 0.427915620804 0.302929544449 0.316452789307 0.889568996429
11 169 (4, 156) 1.51933956146 0 0.316258239746 3.31680221558 0.547670602798 0.706317901611 0.487507772446 0.489888572693 0.982416391373
11 173 (1, 172) 0.0274241924286 0 0.790887641907 1.61006946564 0.864602470398 0.932170009613 0.622180604935 0.622992992401 1.150151968
11 179 (1, 178) 0.0302083969116 0 0.429153633118 1.76814136505 0.950052595139 1.01581597328 0.681547403336 0.681610965729 1.26203408241
11 181 (2, 90) 0.312201023102 0.23769493103 0 0.843355321884 0.536265039444 0.558925199509 0.39883441925 0.414508199692 1.11421642303
11 191 (2, 38) 0.339695692062 0.242265415192 0.404525661469 0.417115354538 0.272909402847 0.283121824265 0.197059631348 0.219029045105 0.942124795914
11 193 (2, 64) 0.342872619629 0.235857439041 0.4476334095 0.623480176926 0.387910223007 0.35180978775 0.267630577087 0.287689399719 1.04434318542
11 197 (18, 196) 58.061918211 0 0.485162401199 2.29547982216 1.15738739967 1.15594377518 0.793805217743 0.795439386368 1.57015542984
11 199 (1, 22) 0.0373687267303 0 0.468875217438 0.707712745667 0.177460384369 0.16264257431 0.122632598877 0.147108602524 0.938228988647
11 211 (5, 35) 3.76676898003 0 0.640479421616 0.425305938721 0.280300569534 0.268304252625 0.194166088104 0.227275562286 1.28347663879
11 223 (3, 222) 1.27516698837 0 1.02017989159 3.6579931736 1.74111022949 1.98818874359 1.21788420677 1.21927156448 2.42968225479
11 227 (3, 113) 1.67086076736 0 0.950504779816 5.22838015556 0.890179014206 0.891233587265 0.605413627625 0.632246303558 1.75203275681
11 229 (4, 38) 2.9079744339 0 0.815152978897 1.76483464241 0.34827337265 0.320771789551 0.232676410675 0.266274929047 1.42104115486
11 233 (2, 232) 0.502090024948 0.305429029465 0.584405040741 6.94049658775 1.76805348396 1.72858500481 1.18001103401 1.18003897667 2.02995004654
11 239 (1, 119) 0.0489701271057 0 0.605042648315 3.83065481186 1.07986979485 1.12842478752 0.761826515198 0.779022979736 1.56821694374
11 241 (3, 48) 1.79166736603 0 0.801947593689 2.5345741272 0.462401580811 0.421266031265 0.300429773331 0.337674951553 1.67153105736
11 243 (2, 162) 0.548073720932 0.394339799881 0.660061597824 4.97340536118 1.03219623566 1.24967999458 0.900414609909 0.907140207291 1.57469439507
11 251 (1, 250) 0.0599711418152 0 0.784668111801 9.32548055649 2.24276618958 2.41519598961 1.52477855682 1.52885241508 2.18654694557
13 5 (2, 4) 0.0311578273773 0.00877256393433 0.00989480018616 0.000856256484985 0.000294160842896 0.000304985046387 0.000250816345215 0.000234699249268 0.000269269943237
13 7 (2, 2) 0.0317953586578 0.00888957977295 0.0100714683533 0.000948810577393 0.000262975692749 0.000296449661255 0.000233507156372 0.000210523605347 0.000297594070435
