# ./benchmark.sh 04 5 2**8 2**8 2**10 2 3
# model name	: Intel(R) Xeon(R) CPU E5-2620 v2 @ 2.10GHz
# SageMath version 7.5.beta5, Release Date: 2016-12-01
# ffisom revision 02167f074dc8f8f84f0bf71565f7be5363db18cc
# command="import os; sys.path.append(os.getcwd()); from benchmark import *; benchmark_all(pbound=[5,2**8], nbound=[2**8,2**10], prime=2, loops=3, tmax=600, verbose=True, write=True, overwrite=False, fname=os.getcwd()+'/04.dat')"
5 953 (2, 952) 6.60579999288 4.87233344714 10.3949057261 1195.91717887 80.0461276372 58.686270078 35.3758043448 35.4004586538 74.1054926713
5 961 (16, 93) 1027.89527583 0 12.84806482 227.677625974 8.77105800311 5.89410670598 3.57691637675 4.37875429789 60.9839203358
5 967 (16, 966) 1042.62969089 0 0 2539.79026699 93.2692743142 63.4882999261 37.7148166498 37.8217175802 94.4276609421
5 971 (2, 485) 7.02244297663 5.43988243739 0 1270.53613591 55.0394163926 41.2284046809 22.4614109993 23.2171734174 80.7560566266
5 977 (8, 976) 249.916520754 0 0 3963.4541502 95.6273110708 68.8150573572 36.6538517475 36.6734636625 95.8626960119
5 983 (2, 982) 8.21386003494 5.21675435702 0 2713.75969601 101.464535952 69.6818699837 39.2893159389 39.4300209681 99.4437103271
5 991 (9, 495) 388.536673427 0 12.1273019314 1377.59692812 57.9229206244 49.240664959 26.6278226376 27.4017577171 89.0591410001
5 997 (2, 332) 7.33024700483 5.49636991819 11.0533753236 934.854383945 38.9150173664 28.5774402618 17.0386749109 17.896596988 80.9655732314
5 1009 (1, 504) 0.949961264928 0 11.8373486996 1475.3515799 54.4643396537 45.6485366027 26.0493089358 26.8795476755 92.0289456844
5 1013 (2, 1012) 7.44099696477 5.35734168688 10.8691106637 1509.25910401 94.4475323359 71.596293052 41.0726883411 41.1676253478 91.8728153706
5 1019 (1, 509) 0.938433329264 0 19.1139322917 746.208218098 58.6669590473 49.3577069441 27.7591663202 28.2627563477 72.8630550702
5 1021 (12, 255) 667.148336887 0 12.8991307418 765.261607885 33.3987523715 27.4229787191 15.7347663244 16.926552693 85.2543413639
7 257 (1, 256) 0.0520439942678 0 0.860413312912 16.4503753185 2.20975637436 1.91984041532 1.27771528562 1.2793200016 2.79565962156
