# ./benchmark.sh 05 2**8 2**10 2**8 2**10 2 3
# model name	: Intel(R) Xeon(R) CPU E5-2620 v2 @ 2.10GHz
# SageMath version 7.5.beta5, Release Date: 2016-12-01
# ffisom revision 02167f074dc8f8f84f0bf71565f7be5363db18cc
# command="import os; sys.path.append(os.getcwd()); from benchmark import *; benchmark_all(pbound=[2**8,2**10], nbound=[2**8,2**10], prime=2, loops=3, tmax=600, verbose=True, write=True, overwrite=False, fname=os.getcwd()+'/05.dat')"
257 673 (2, 112) 14.5855496724 9.58110070229 26.6296842098 109.041126331 10.6388514837 6.84742132823 4.7415839831 6.0822262764 43.4420026143
257 677 (8, 676) 359.183259964 0 27.8725979328 688.867422104 46.7627673944 36.6382294496 24.4808559418 24.5445439816 62.1628069878
257 683 (2, 341) 15.0046739578 8.74817037582 27.3986821175 192.565551917 30.1511383851 23.9018193086 15.772666057 16.4883399804 42.4901350339
257 691 (10, 690) 625.3352561 0 27.5031476816 742.932280064 52.9301996231 41.7805433273 27.0073483785 27.0669895808 67.7451279958
257 701 (9, 350) 518.524492979 0 30.6230853399 387.001439452 32.4677886963 28.7487382094 17.6949993769 18.6222484112 60.4955349763
257 709 (4, 177) 82.9206126531 0 28.7490223249 201.007774671 17.8599950473 12.6106303533 8.50507831573 9.97215994199 53.3540583452
257 719 (2, 359) 16.8631999493 12.9849994183 31.2992850145 235.591575702 35.3892057737 28.3627139727 18.1244373322 18.9147613843 41.9105489254
257 727 (4, 121) 86.5648763975 0 33.3702563445 146.558481614 14.6377393405 9.73130162557 6.15983263652 7.77579466502 53.8340170383
257 729 (2, 486) 22.1523726781 14.7885780334 33.0508736769 588.460267901 30.856120348 31.5270849864 20.3781497478 21.0955033302 66.787863334
257 733 (5, 732) 147.092825969 0 33.3193293413 935.563380957 60.5439813137 51.0712189674 31.6720293363 31.7365083694 78.3599812984
257 739 (4, 369) 89.4005943139 0 34.7985203266 472.872601151 37.7355750402 30.0117573738 19.1593926748 20.2768353621 68.4137775898
257 743 (2, 742) 18.1337352594 12.4472951094 32.7824107011 548.913426518 63.9027846654 51.7854340076 32.9222529729 32.8557608922 68.5538700422
257 751 (6, 750) 235.742935022 0 35.6776680152 1023.48270988 67.5679193338 58.5207363764 34.8980433146 34.9525574048 85.1783055464
257 757 (4, 756) 96.466427962 0 36.5398606459 1059.09092093 67.9749390284 58.045649608 35.6782739957 36.0414616267 88.0801805655
257 761 (2, 760) 19.5730653604 13.2401467164 34.9589885871 604.830065012 67.4669199785 55.5354543527 35.1365012328 35.1433749199 74.4961764018
257 769 (10, 128) 797.511507034 0 36.7279143333 179.652367671 15.2146082719 8.88987334569 6.26293238004 8.12402860324 61.5214912891
257 773 (3, 386) 51.0596114 0 37.0611083508 556.69389236 39.3276482423 28.5930473804 19.0163334211 20.2002426783 73.7899543444
257 787 (2, 393) 20.8904193242 15.5097724597 41.5613979499 595.751973033 43.6305979888 32.2021644115 21.00258859 22.2651850382 78.0210237503
257 797 (3, 199) 54.801905632 0 38.9552310308 312.706495047 25.3893873692 17.5668726762 11.3872126738 13.3173226515 70.8452626864
257 809 (2, 808) 22.1861503124 12.8043106397 39.3447709878 736.501880884 76.8596805731 54.8200010459 37.4383317629 37.4143143495 61.8908922672
257 811 (5, 810) 189.305528959 0 41.3823442459 1360.80006218 81.8226113319 63.1500898997 39.7655750116 39.7906773885 99.778091987
257 821 (4, 410) 113.995017449 0 42.340322574 705.499774933 49.1417916616 38.9739104112 24.6184000174 25.959504048 88.3771903515
257 823 (10, 137) 1012.84703112 0 41.2398006916 234.735026757 21.1206161181 13.8180920283 8.62443995476 10.8013606071 74.2211924394
257 827 (14, 118) 1938.01861 0 40.7905385494 204.960952044 23.9825003942 11.9656573931 7.59905632337 9.81332929929 74.4133182367
257 829 (1, 138) 3.5010163784 0 44.5150505702 241.324347417 21.866005977 14.4823043346 9.2493279775 11.2925753593 76.7992756367
257 839 (1, 419) 3.6111916701 0 43.9729172389 772.456110001 54.9278546969 41.190836668 26.0001176198 27.414368391 93.090818723
257 841 (3, 203) 62.6536621253 0 41.9665304025 367.312698007 21.9719297886 18.1627923648 11.9784705639 14.1044480801 79.7098783652
257 853 (1, 852) 3.62690965335 0 47.0526343187 1658.59200001 89.2028546333 69.183697621 43.7075366974 43.6934273243 111.844427983
257 857 (8, 856) 614.427032948 0 43.66096433 1680.74151206 91.6285216014 70.6112496853 44.7891801198 44.734726429 113.458792369
257 859 (2, 429) 26.1374516487 17.3398392995 48.7962031364 836.690832138 57.3697535992 45.6353666782 28.0965560277 29.5101813475 99.1252059937
257 863 (6, 431) 330.779543161 0 47.969310681 860.435075998 59.114387989 49.6996303399 29.4421443939 31.0341393948 102.451783578
257 877 (16, 876) 2917.61030602 0 49.2018149694 1836.14643502 98.9187862873 79.5032463074 48.0768760045 48.1331983407 122.367607037
