# ./benchmark.sh 12 2**20 2**20+2**8 2**8 2**8+2**5 2 5
# model name	: Intel(R) Xeon(R) CPU E5-2620 v2 @ 2.10GHz
# SageMath version 7.5.beta5, Release Date: 2016-12-01
# ffisom revision 02167f074dc8f8f84f0bf71565f7be5363db18cc
# command="import os; sys.path.append(os.getcwd()); from benchmark import *; benchmark_all(pbound=[2**20,2**20+2**8], nbound=[2**8,2**8+2**5], prime=2, loops=5, tmax=600, verbose=True, write=True, overwrite=False, fname=os.getcwd()+'/12.dat')"
1048783 263 (3, 262) 21.9316836357 0 14.2339820862 23.522415638 7.76863627434 7.10939321518 6.27026643753 6.27058639526 10.9241029739
1048783 269 (8, 268) 234.615378698 0 14.4684388161 25.4498596668 8.1512655735 7.49882121086 6.59914603233 6.59072747231 11.6747680187
1048783 271 (3, 18) 23.5874825954 0 14.9154210567 2.05066013336 0.738692378998 0.590836143494 0.522133207321 1.42034134865 6.68791322708
1048783 277 (4, 92) 48.6008120537 0 15.4898325443 9.42281222343 3.36520061493 2.9094930172 2.60401558876 3.27611680031 8.80957660675
1048783 281 (2, 280) 9.8993850708 6.27575616837 16.1988771915 18.6093269825 8.9710413456 8.00754718781 7.05514388084 7.0356628418 9.69534778595
1048783 283 (1, 94) 1.36046543121 0 16.6656836033 10.2345155716 3.68301820755 3.2632185936 2.85566935539 3.57510018349 9.55591874123
1048793 257 (3, 256) 20.8367425919 0 13.4194683075 21.1419735909 6.75828714371 5.71200537682 5.38512582779 5.40893683434 9.63287057877
1048793 263 (6, 262) 112.541563606 0 13.8197902203 23.5112796783 7.65387840271 7.04030189514 6.12448239326 6.14163784981 10.8297211647
1048793 269 (1, 134) 1.19520339966 0 14.6358882427 12.6749686718 4.54400897026 4.11301980019 3.62317743301 4.06969041824 9.18982858658
1048793 271 (6, 18) 120.592448997 0 14.9666926384 2.04428215027 0.727493333817 0.59026556015 0.518952417374 1.37582540512 6.63274121284
1048793 277 (4, 69) 48.5343608856 0 14.7490609646 7.12634158134 2.4495218277 2.06790680885 1.84856081009 2.56758036613 8.16658697128
1048793 281 (2, 35) 9.90686125755 6.50587286949 17.5018625736 2.35476641655 1.31924438477 1.05209817886 0.934580230713 1.69557003975 4.35280828476
1048793 283 (3, 141) 26.0841246605 0 17.392006588 15.2709732056 5.4341668129 5.07319645882 4.36715679169 4.886814785 10.91294384
1048799 257 (2, 128) 8.24746251106 5.20865311623 13.4058616638 10.5632376194 3.91623797417 3.30235962868 3.11138801575 3.55391020775 7.81011400223
1048799 263 (2, 131) 8.59882950783 5.68661179543 14.2998728752 11.6691203117 4.53165740967 4.07997932434 3.64393210411 4.10829806328 8.80775742531
1048799 269 (1, 268) 1.19450788498 0 14.3824212551 25.4080374241 8.12347435951 7.40280156136 6.53450818062 6.55993857384 11.5750543118
1048799 271 (3, 6) 23.5459030151 0 14.9948741913 0.930098867416 0.326378393173 0.23873925209 0.234684944153 1.20043702126 6.38001890182
1048799 277 (4, 276) 48.5194262028 0 15.8332299232 28.1818507671 8.77144317627 7.95768070221 7.02739949226 7.03053503036 12.4268647671
1048799 281 (2, 280) 9.87110719681 7.18438339233 16.0274309635 18.5013820648 9.07907619476 8.14189343452 7.14709515572 7.13400020599 10.5750843048
1048799 283 (2, 1) 9.98337054253 6.12704539299 16.4684887886 0.393906259537 0.0846520423889 0.270925331116 0.272243261337 0 0
1048807 257 (3, 256) 20.8076648712 0 13.2780964375 21.098871994 6.90992035866 5.78209981918 5.48090820312 5.48056368828 9.73502397537
1048807 263 (3, 262) 22.0250509739 0 13.8974149704 23.4675642014 7.77848744392 7.13125963211 6.26842603683 6.27815003395 10.9401715755
1048807 269 (1, 134) 1.19968671799 0 14.0103922367 12.7123883724 4.54114012718 4.11223211288 3.63387436867 4.08181667328 9.17809605598
1048807 271 (3, 135) 23.5383739948 0 15.5293708324 13.1412983894 4.79865560532 4.47708024979 3.85995693207 4.3199570179 9.60966095924
1048807 277 (4, 69) 48.5092135906 0 15.5189775944 7.14318137169 2.45892138481 2.05744700432 1.85214829445 2.60181059837 8.18718285561
1048807 281 (2, 280) 9.91139221191 6.50992655754 16.0511214256 18.5223564625 8.87465939522 8.04030942917 7.06331400871 7.0551220417 10.7171371937
1048807 283 (3, 141) 26.1816563606 0 17.5201059818 15.2650864124 5.57829456329 5.16922960281 4.48738698959 5.01017603874 11.0309488773
1048829 257 (3, 256) 20.9052267551 0 13.4625305653 21.1892884254 6.96003475189 5.81561279297 5.5434691906 5.53978524208 9.74731435776
1048829 263 (3, 131) 21.9797677994 0 13.2835403919 11.693187952 4.56552433968 4.10852594376 3.67764196396 4.15046415329 8.84527196884
1048829 269 (4, 268) 45.3937060833 0 15.0185612679 25.5532887936 8.03980603218 7.31937561035 6.46362624168 6.4534119606 11.4714644432
1048829 271 (6, 270) 120.744618177 0 15.7023571491 26.4887113094 8.51474399567 8.0829498291 6.91783075333 6.93165960312 12.1082499981
1048829 277 (4, 276) 48.5722606659 0 15.136575079 28.276115942 8.90828619003 8.09930858612 7.1534535408 7.14396419525 12.5802122593
1048829 281 (2, 140) 9.89205560684 5.84109678268 16.4765107632 9.01083898544 5.34896645546 4.77159519196 4.32918176651 4.73194680214 8.09520878792
1048829 283 (1, 282) 1.36350855827 0 16.5537698746 30.7873209953 9.71242141724 9.17692718506 7.84420337677 7.8811647892 13.7013972282
