# ./benchmark.sh 08 2**40 2**40+2**8 5 2**8 2 3
# model name	: Intel(R) Xeon(R) CPU E5-2620 v2 @ 2.10GHz
# SageMath version 7.5.beta5, Release Date: 2016-12-01
# ffisom revision 02167f074dc8f8f84f0bf71565f7be5363db18cc
# command="import os; sys.path.append(os.getcwd()); from benchmark import *; benchmark_all(pbound=[2**40,2**40+2**8], nbound=[5,2**8], prime=2, loops=3, tmax=600, verbose=True, write=True, overwrite=False, fname=os.getcwd()+'/08.dat')"
1099511627831 17 (6, 16) 0.881139993668 0 0.127944628398 0.00842173894246 0.0216956933339 0.0171236991882 0.0215633710225 0.0213053226471 0.0181603431702
1099511627831 19 (5, 18) 0.752805630366 0 0.157813310623 0.0127184391022 0.0289710362752 0.0231330394745 0.0282340844472 0.0281293392181 0.0244090557098
1099511627831 23 (2, 2) 0.183208703995 0.156416972478 0.201971054077 0.00466195742289 0.00544810295105 0.00544500350952 0.00753529866536 0.0154569943746 0.00914796193441
1099511627831 25 (1, 5) 0.0226794083913 0 0.258164644241 0.00774256388346 0.0116846561432 0.0100522836049 0.0135916868846 0.0222696463267 0.0174726645152
1099511627831 27 (5, 6) 1.68266137441 0 0.311044692993 0.0106379191081 0.0143745740255 0.0123493671417 0.0164059797923 0.0267143249512 0.0215458075205
1099511627831 29 (2, 14) 0.283286015193 0.232513745626 0.340351740519 0.0193963845571 0.0390489896139 0.0330112775167 0.0407799084981 0.0473296642303 0.0388193925222
1099511627831 31 (10, 3) 11.0971149604 0 0.499557971954 0.0108679930369 0.0110490322113 0.0103720823924 0.0136703650157 0.0308910210927 0.02703166008
1099511627831 37 (3, 9) 1.06044904391 0 0.582515001297 0.0307846864065 0.0363120237986 0.0311193466187 0.0384216308594 0.0597506364187 0.0581013361613
1099511627831 41 (2, 40) 0.552756547928 0.392889340719 0.769035021464 0.116045713425 0.165414015452 0.133751948675 0.159572680791 0.159111022949 0.126307010651
1099511627831 43 (4, 21) 2.83888395627 0 0.907412687937 0.09654601415 0.104154745738 0.0926704406738 0.105353593826 0.125015258789 0.127630074819
1099511627831 47 (3, 46) 1.83377194405 0 1.0653406779 0.285463015238 0.270215670268 0.237273613612 0.262285709381 0.261385281881 0.270884990692
1099511627831 49 (4, 7) 3.8541738987 0 1.11972459157 0.0429249604543 0.0343410174052 0.0284887154897 0.039935986201 0.0879093805949 0.0981923739115
1099511627831 53 (2, 52) 0.949914773305 0.488506396612 1.38946437836 0.283344984055 0.330399354299 0.275478680929 0.316937685013 0.315920352936 0.274513324102
1099511627831 59 (2, 58) 1.22644694646 0.639003038406 1.65721432368 0.603349288305 0.432999690374 0.37874062856 0.416400035222 0.415359338125 0.444243987401
1099511627831 61 (4, 60) 6.43492897352 0 1.78822700183 0.677787780762 0.463662703832 0.401820977529 0.445240259171 0.444822708766 0.478314399719
1099511627831 67 (4, 66) 7.8844063282 0 2.52010973295 0.904278675715 0.587022066116 0.487313350042 0.561371008555 0.56020394961 0.620539029439
1099511627831 71 (8, 35) 47.4460986455 0 2.46069836617 0.555415550868 0.374050378799 0.331342379252 0.366261720657 0.430107355118 0.511934995651
1099511627831 73 (1, 18) 0.232253392537 0 3.05423704783 0.296661694845 0.18576725324 0.158917665482 0.187312285105 0.297511100769 0.389935731888
1099511627831 79 (2, 26) 2.36446897189 1.42678205172 3.41121403376 0.544028600057 0.320661385854 0.289274056753 0.315972248713 0.436503330866 0.576139052709
1099511627831 81 (10, 18) 110.170672973 0 3.69376834234 0.373262643814 0.178464492162 0.152664025625 0.187263011932 0.331136703491 0.47802344958
1099511627831 83 (2, 82) 2.66859396299 1.42917927106 3.68348368009 1.28776160876 0.972657680511 0.812901655833 0.913295348485 0.911490917206 0.84743475914
1099511627831 89 (2, 44) 3.13191771507 1.72354435921 4.45693365733 0.747212012609 0.695260683695 0.615207751592 0.67596467336 0.776358683904 0.743438323339
1099511627831 97 (4, 12) 19.0250179768 0 5.46676071485 0.427098353704 0.178274313609 0.146997610728 0.182964722315 0.437230666478 0.735292593638
1099511627831 101 (6, 4) 54.893951575 0 6.03837211927 0.184058745702 0.0770673751831 0.0694793860118 0.0930122534434 0.405764977137 0.71773370107
1099511627831 103 (3, 102) 11.0207893054 0 6.29819734891 4.48328471184 1.70226065318 1.48208332062 1.59605932236 1.59372933706 1.92409833272
1099511627831 107 (2, 106) 4.77817002932 2.60559463501 7.43829488754 5.13218903542 1.82241765658 1.59222801526 1.70865003268 1.7058476607 2.07853356997
1099511627831 109 (5, 18) 42.8574826717 0 7.46028995514 0.876374324163 0.351687987645 0.31130194664 0.346829334895 0.671289602915 1.07332793872
1099511627831 113 (2, 14) 5.40528662999 2.62484725316 7.66185657183 0.384029388428 0.265084028244 0.222894668579 0.271652301153 0.613212347031 0.58952498436
1099511627831 121 (6, 11) 85.1483397484 0 9.34725864728 0.714454015096 0.210041681925 0.177383025487 0.219487667084 0.671796321869 1.25451342265
1099511627831 125 (2, 25) 6.73761971792 4.16097362836 11.5527956486 0.910115559896 0.701663255692 0.642603953679 0.696660598119 1.09093268712 0.945075352987
1099511627831 127 (1, 21) 0.863471984863 0 11.0567920208 1.59577266375 0.536158959071 0.486831029256 0.520314296087 0.99372736613 1.74852760633
1099511627831 131 (2, 130) 7.5921866099 5.8260409832 11.6057383219 6.39159631729 3.08110268911 2.52063306173 2.824229002 2.8169345061 3.24019694328
1099511627831 137 (2, 68) 8.38663299878 4.53285805384 12.4476259549 6.07182900111 1.95358769099 1.70063702265 1.83291363716 2.16765364011 3.20745571454
1099511627831 139 (4, 138) 44.5315513611 0 12.7226262887 13.5120636622 3.73114132881 3.20218221347 3.45147569974 3.4481865565 4.53642360369
1099511627831 149 (2, 1) 10.2677729925 4.85906728109 15.7435283661 0.0870742797852 0.046941280365 0.114044984182 0.113959709803 0 0
1099511627831 151 (2, 75) 10.5330919425 6.27393428485 15.8406747182 8.99240668615 2.63887898127 2.40440471967 2.45631599426 2.8807536761 4.31355261803
1099511627831 157 (5, 2) 103.063817024 0 17.8292066256 0.366837978363 0.110114971797 0.100700696309 0.157464901606 1.10206460953 2.72896631559
1099511627831 163 (1, 27) 1.57372728984 0 19.1484560172 3.90685367584 0.948604663213 0.79671104749 0.870589653651 1.75141533216 3.55420700709
1099511627831 167 (14, 166) 1386.08826089 0 20.7661537329 27.1160740852 5.70936203003 4.9861720403 5.20919426282 5.20163997014 7.10520100594
