# model name	: Intel(R) Xeon(R) CPU E5-2620 v2 @ 2.10GHz
# SageMath version 7.4, Release Date: 2016-10-18
# 8afd80bc6921e4223fb761fec93f3f7e4d61f8a6
# import os; sys.path.append(os.getcwd()); from benchmark import *; benchmark_all(pbound=[4,2**10], nbound=[2**8,2**9], prime=2, loops=3, tmax=600, verbose=True, write=True, fname=os.getcwd()+'/02.dat')
41 379 (3, 63) 6.36133333332 0 9.01866666667 11.8226666667 1.75866666665 1.38133333334 0.997333333333 6.96266666666
41 383 (1, 382) 0.296000000002 0 5.59066666668 77.8666666667 8.58 7.96933333332 5.36133333333 11.292
41 389 (24, 194) 778.66 0 5.956 39.0786666667 4.69066666667 3.99866666666 2.82533333334 9.05466666666
41 397 (3, 36) 6.97733333332 0 6.31600000001 7.61466666666 1.176 0.836000000001 0.597333333329 7.33866666667
41 401 (8, 50) 65.78 0 6.27066666666 10.8413333333 1.47333333334 1.02266666667 0.76 7.57466666666
41 409 (4, 204) 14.0133333333 0 5.92 47.1893333333 5.38266666667 4.65333333333 3.21733333333 10.2773333333
41 419 (2, 209) 3.268 1.53066666667 6.42533333333 27.9453333333 5.66933333333 5.18666666668 3.41866666666 7.76266666666
41 421 (2, 420) 3.34399999999 1.64 6.828 107.194666667 10.356 8.66133333333 6.03333333334 13.428
41 431 (1, 215) 0.375999999999 0 9.61733333334 33.832 6.75333333333 6.31466666667 4.27466666665 7.58933333334
41 433 (4, 108) 16.0106666667 0 7.036 28.9653333333 3.33199999999 2.46533333334 1.812 10.1653333333
41 439 (1, 438) 0.401333333333 0 8.17066666666 128.902666667 11.912 10.528 7.12266666667 15.44
41 443 (2, 221) 3.66933333333 1.72 7.56533333333 36.8733333333 7.13333333332 6.62000000001 4.44533333333 12.0306666667
41 449 (8, 224) 85.1253333333 0 8.06399999999 66.6533333333 7.08266666666 5.80666666666 4.05466666667 13.3906666667
41 457 (30, 456) 1636.164 0 9.512 146.470666667 12.844 10.572 7.35866666667 16.768
41 461 (3, 46) 9.66533333333 0 8.21466666667 14.6706666667 1.89466666668 1.35333333333 0.969333333332 10.912
41 463 (12, 462) 232.272 0 14.0173333333 155.904 13.756 11.8826666667 8.02 17.636
41 467 (6, 233) 47.6453333333 0 7.916 78.4413333333 7.96666666667 6.988 4.70799999999 14.8893333333
41 479 (2, 478) 4.36666666666 2.15600000001 9.17199999999 178.536 15.4466666667 13.6866666667 9.16933333333 20.1573333333
41 487 (4, 9) 20.7346666667 0 15.0506666667 3.47333333334 0.602666666673 0.358666666667 0.249333333331 11.9826666667
41 491 (1, 35) 0.505333333344 0 9.53066666666 7.64533333333 1.712 1.14133333333 0.809333333338 6.86
41 499 (4, 498) 21.7626666667 0 13.1373333333 205.637333333 16.7986666667 14.3626666667 9.652 21.7173333333
41 503 (6, 502) 57.4973333333 0 14.776 214.154666667 17.4973333333 15.5386666667 10.14 22.5946666667
41 509 (2, 508) 4.93066666666 2.69733333333 10.1666666667 125.338666667 17.6493333333 15.64 10.0173333333 19.1586666667
43 257 (6, 256) 12.4813333333 0 5.00266666666 16.8933333333 2.59733333333 2.33333333333 1.63999999999 3.57866666667
43 263 (6, 131) 13.2853333333 0 5.31733333333 9.33466666666 1.77466666667 1.54666666666 1.09866666667 3.22533333334
43 269 (8, 134) 26.4613333333 0 3.09066666667 9.97466666667 1.76533333333 1.584 1.156 3.44666666667
43 271 (6, 270) 13.908 0 2.99333333333 21.2333333333 3.19866666667 3.12133333333 2.08133333333 4.35466666667
43 277 (4, 276) 5.95733333333 0 3.20266666667 22.9173333333 3.53333333334 3.34133333333 2.36000000001 4.71466666667
43 281 (2, 70) 1.41066666666 0.926666666666 3.22666666666 3.56000000001 1.02533333333 0.842666666664 0.642666666662 2.18133333333
43 283 (3, 94) 3.45733333334 0 6.40533333333 8.16133333333 1.41333333333 1.18666666667 0.882666666672 3.53333333334
43 289 (12, 136) 79.3053333333 0 6.51466666666 11.856 1.55866666668 1.66799999999 1.23600000001 3.97866666666
43 293 (1, 146) 0.150666666663 0 3.30933333333 7.84666666667 2.40266666667 2.13333333333 1.54666666667 3.32666666667
43 307 (2, 306) 1.72266666667 0.877333333328 4.00400000001 33.76 4.62533333333 4.19600000001 2.99599999999 6.10933333333
43 311 (3, 310) 4.12 0 8.792 35.6893333333 4.93466666668 4.54133333334 3.29333333333 6.44933333333
43 313 (1, 24) 0.18266666667 0 6.66666666667 2.78533333333 0.556000000002 0.415999999997 0.310666666667 3.82000000001
43 317 (13, 79) 120.202666667 0 3.72133333333 9.14933333333 1.58133333334 1.30133333334 0.994666666666 4.61333333333
43 331 (6, 165) 21.8346666667 0 3.94133333333 21.4213333333 3.27733333333 2.98266666667 2.15866666667 6.11333333333
43 337 (10, 56) 73.5493333333 0 11.0346666667 7.51599999999 1.212 0.94266666667 0.712 5.00533333333
43 343 (2, 49) 2.128 1.596 4.29733333333 6.776 0.751999999998 0.686666666666 0.468000000003 4.93999999999
43 347 (3, 173) 5.248 0 7.58533333334 25.7906666667 3.76533333333 3.51066666667 2.48133333333 7.04933333334
43 349 (5, 348) 16.4866666667 0 7.62666666667 54.0786666667 6.62266666667 5.91999999999 4.23733333333 8.84533333333
43 353 (2, 176) 2.34 1.30666666666 4.90133333333 27.2333333333 3.73466666667 3.304 2.42933333333 7.25866666666
43 359 (2, 358) 2.31866666666 1.452 5.00533333333 34.5173333333 6.98400000001 6.30666666667 4.476 7.856
43 361 (9, 171) 68.292 0 0 27.6293333333 3.12533333333 3.41333333334 2.48 7.56266666666
43 367 (6, 366) 27.9706666667 0 7.88266666666 65.7986666667 7.672 7.02800000001 4.85466666666 10.0
43 373 (1, 372) 0.274666666664 0 6.17733333333 68.9933333333 7.68533333333 6.78266666667 4.748 10.1146666667
43 379 (4, 378) 12.0133333333 0 10.3986666667 74.4186666667 8.30533333333 7.5 5.22666666666 10.8773333333
43 383 (4, 191) 12.6186666667 0 10.512 38.0933333333 5.09866666667 4.84 3.3 9.50933333333
43 389 (12, 388) 159.384 0 5.28399999999 79.3426666667 8.224 6.78933333334 4.87466666667 10.8666666667
43 397 (3, 66) 7.02133333334 0 5.912 13.908 1.87466666667 1.40666666667 1.04 7.76
43 401 (8, 200) 66.4506666667 0 10.7813333333 43.5786666667 5.204 4.47066666667 3.204 9.944
43 409 (4, 136) 14.1586666667 0 10.4226666667 31.2293333333 3.824 3.12666666667 2.26133333333 9.38
43 419 (1, 209) 0.357333333338 0 6.75066666666 29.0306666667 5.808 5.14666666667 3.52133333333 9.97466666667
43 421 (2, 420) 3.37333333334 1.53866666666 6.39733333334 107.681333333 10.4266666667 8.67600000001 6.14933333333 13.4866666667
43 431 (1, 430) 0.381333333333 0 6.67066666666 67.684 11.476 10.2133333333 7.05866666667 12.976
43 433 (1, 144) 0.389333333335 0 12.9 38.7373333333 4.54399999999 3.652 2.67866666666 11.036
43 439 (5, 438) 27.86 0 7.46533333334 127.924 12.1493333333 10.5773333333 7.23466666667 15.5693333333
43 443 (1, 442) 0.406666666667 0 15.052 74.8573333333 12.152 10.8 7.384 12.62
43 449 (4, 448) 17.6893333333 0 7.73733333333 135.706666667 12.0253333333 9.61333333333 6.82933333333 15.8933333333
43 457 (15, 152) 375.52 0 13.5973333333 47.496 5.10133333333 4.06933333333 2.91866666666 12.596
43 461 (2, 115) 4.03466666666 1.924 7.92266666667 37.064 4.16266666666 3.16666666667 2.32533333334 12.2773333333
43 463 (3, 231) 9.968 0 9.03066666667 76.4253333333 8.288 7.31466666667 5.184 14.968
43 467 (1, 233) 0.466666666665 0 15.7066666667 78.544 8.088 7.12266666667 4.804 14.9746666667
43 479 (2, 478) 4.61866666667 2.41600000001 9.38133333332 177.393333333 15.5373333333 13.6786666667 9.22 19.9773333333
43 487 (1, 162) 0.505333333334 0 12.3093333333 60.9626666667 6.45999999999 5.25333333333 3.756 15.44
43 491 (1, 49) 0.513333333336 0 10.456 10.404 2.204 1.536 1.07733333334 9.29333333333
43 499 (4, 249) 22.14 0 15.1733333333 101.204 10.0253333333 8.81066666667 6.024 18.3893333333
43 503 (6, 251) 57.8373333333 0 13.192 104.432 10.4773333333 9.464 6.35866666667 19.176
43 509 (1, 127) 0.558666666669 0 16.624 30.06 5.50666666666 4.296 3.108 5.79866666667
47 257 (1, 256) 0.120000000005 0 5.12666666668 17.164 2.65333333334 2.288 1.63866666666 3.516
47 263 (6, 262) 13.312 0 2.85466666667 18.8133333333 3.00933333333 2.856 1.98266666667 4.01733333333
47 269 (8, 67) 27.1773333333 0 3.28933333333 4.91333333334 0.937333333325 0.768000000001 0.594666666671 2.932
47 271 (3, 90) 3.14800000001 0 2.75466666666 6.83333333333 1.28533333334 1.10266666666 0.834666666672 3.22266666667
47 277 (2, 138) 1.58666666668 0.75066666666 2.672 10.9013333333 1.944 1.72400000001 1.26799999999 3.71466666667
47 281 (1, 56) 0.148000000006 0 2.89999999999 2.86933333333 0.829333333347 0.678666666664 0.506666666673 2.01466666666
47 283 (6, 282) 15.8173333333 0 5.936 24.8893333333 3.83333333333 3.67466666667 2.55333333333 5.08
47 289 (12, 68) 80.4413333333 0 3.36533333333 5.82666666666 0.81733333333 0.797333333341 0.596 3.35733333334
47 293 (1, 292) 0.152000000002 0 3.38266666667 16.2373333333 3.93066666666 3.736 2.584 4.15333333333
47 307 (1, 306) 0.174666666668 0 3.48266666667 33.4026666667 4.66933333332 4.21600000001 3.03066666667 6.11066666666
47 311 (6, 31) 19.5093333333 0 3.64666666666 3.38933333334 0.644 0.507999999992 0.372000000003 3.77066666667
47 313 (3, 312) 4.23733333333 0 3.57333333333 35.948 4.93866666667 4.42666666667 3.212 6.53866666667
47 317 (26, 316) 624.472 0 6.46799999999 37.8573333333 5.18266666667 4.76133333333 3.38533333333 6.78666666667
47 331 (1, 66) 0.212 0 4.56133333334 8.57066666668 1.41999999999 1.15066666667 0.875999999989 4.91466666667
47 337 (10, 56) 74.74 0 7.53066666668 7.59066666666 1.22400000001 0.930666666662 0.710666666671 4.99866666666
47 343 (4, 294) 9.716 0 4.24133333334 42.312 4.52933333333 5.88400000001 3.79066666666 8.09733333334
47 347 (3, 346) 5.35066666668 0 4.696 52.7506666667 6.584 5.87733333333 4.21600000001 8.57733333333
47 349 (5, 116) 16.8933333333 0 7.58933333334 17.5533333333 2.592 2.21866666667 1.63333333333 6.308
47 353 (14, 176) 182.853333333 0 4.932 27.0733333333 3.81599999999 3.31866666667 2.43466666667 7.252
47 359 (2, 179) 2.40666666667 1.40266666667 4.94799999999 17.1333333333 4.22533333334 4.08000000001 2.85733333333 4.41466666667
47 361 (9, 171) 70.236 0 5.27333333333 27.5266666667 3.16133333334 3.43199999999 2.52533333333 7.58
47 367 (1, 61) 0.27866666667 0 5.43333333334 10.5053333333 1.59733333334 1.292 0.954666666667 6.40666666667
47 373 (1, 372) 0.281333333328 0 7.27733333334 69.008 7.90266666666 6.96400000001 4.96266666666 10.3066666667
47 379 (6, 378) 30.684 0 5.284 74.1986666667 8.41066666667 7.58133333333 5.332 10.956
47 383 (4, 382) 12.692 0 9.31866666667 77.8533333333 8.91333333334 8.21066666666 5.69333333334 11.5613333333
47 389 (24, 388) 802.224 0 11.22 79.3746666667 8.25466666667 6.78666666667 4.90933333332 10.8653333333
47 397 (3, 99) 7.20133333333 0 6.25733333333 20.9093333333 2.74533333333 2.084 1.57866666667 8.25066666667
47 401 (8, 200) 68.6333333333 0 8.17066666667 45.6213333333 5.49066666667 4.64666666667 3.34133333333 10.4786666667
47 409 (4, 408) 17.3106666667 0 7.212 100.404 10.016 8.59333333333 5.96933333333 13.0706666667
47 419 (1, 19) 0.373333333332 0 9.29733333333 2.66266666667 0.806666666671 0.531999999997 0.393333333341 5.964
47 421 (10, 140) 133.013333333 0 7.73333333334 36.0453333333 4.36933333334 3.49333333333 2.58000000001 10.5466666667
47 431 (2, 86) 4.14666666666 2.03466666667 8.18933333332 13.488 2.99599999999 2.38133333333 1.69066666667 5.88133333333
47 433 (4, 432) 16.8066666667 0 12.3626666667 124.266666667 11.6493333333 9.63733333334 6.85333333333 15.172
47 439 (5, 146) 29.5973333333 0 13.924 42.696 5.06 4.19866666666 3.13866666668 12.14
47 443 (1, 221) 0.458666666663 0 12.0293333333 38.0866666667 7.656 7.04000000001 4.82133333334 11.2226666667
47 449 (4, 448) 18.768 0 13.776 140.468 12.7706666667 10.2133333333 7.39066666666 16.7253333333
47 457 (30, 228) 1733.544 0 9.20133333334 72.4826666667 7.64133333333 6.43066666667 4.58399999999 14.2133333333
47 461 (3, 460) 10.1973333333 0 12.7333333333 153.988 13.64 11.3493333333 7.91733333334 17.4413333333
47 463 (12, 77) 247.010666667 0 16.164 25.992 3.17066666666 2.38800000001 1.76666666666 12.0573333333
47 467 (3, 233) 10.536 0 11.1333333333 81.156 8.41333333333 7.43866666666 5.084 15.6386666667
47 479 (8, 478) 105.225333333 0 19.0693333333 185.124 16.5293333333 14.484 9.92266666667 21.044
47 487 (4, 486) 22.3346666667 0 15.496 194.629333333 16.564 14.0146666667 9.57333333333 21.1213333333
47 491 (1, 490) 0.550666666667 0 11.0133333333 112.972 16.7586666667 14.4146666667 9.82533333334 15.2346666667
47 499 (4, 249) 23.58 0 21.14 104.862666667 10.592 9.24933333334 6.38933333333 19.416
47 503 (3, 251) 12.6466666667 0 15.5693333333 108.764 11.052 10.0373333333 6.75733333333 19.5
47 509 (2, 508) 5.36533333334 2.62 12.5253333333 130.757333333 19.292 16.736 11.2266666667 19.7146666667
53 257 (3, 256) 3.12933333334 0 4.752 17.5933333333 2.716 2.40400000001 1.71333333333 3.76533333333
53 263 (1, 262) 0.13466666667 0 4.31333333332 19.56 3.16666666667 2.95333333334 2.03066666666 4.21466666667
53 269 (8, 67) 28.9933333333 0 5.43066666666 5.12266666667 0.963999999998 0.786666666662 0.606666666669 3.032
53 271 (3, 135) 3.35066666667 0 3.22533333334 10.8506666667 1.96 1.79066666668 1.30266666666 3.77733333334
53 277 (1, 276) 0.152000000002 0 2.808 23.6573333333 3.68799999999 3.48266666667 2.43733333334 4.91066666666
53 281 (2, 4) 1.528 0.806666666671 3.03866666667 0.214666666667 0.113333333332 0.0800000000066 0.0640000000033 1.6
53 283 (6, 94) 16.868 0 3.05066666667 8.34399999999 1.484 1.21866666667 0.92266666667 3.75466666666
53 289 (6, 136) 17.7826666667 0 3.14933333333 12.392 1.628 1.73066666667 1.28666666666 4.15066666667
53 293 (1, 73) 0.166666666667 0 3.72933333333 3.98533333333 1.21866666667 0.99066666667 0.763999999996 2.90666666667
53 307 (1, 9) 0.189333333333 0 6.536 1.00666666666 0.24 0.174666666668 0.129333333335 3.52533333333
53 311 (6, 155) 20.8213333333 0 3.56133333334 17.8946666667 3.01466666666 2.81066666667 2.028 5.50266666667
53 313 (3, 104) 4.52133333335 0 3.38933333333 12.0106666667 1.96133333333 1.68133333333 1.27466666666 4.83733333334
53 317 (13, 158) 130.869333333 0 6.656 19.3266666667 3.12933333333 2.91733333335 2.09466666666 5.81733333333
53 331 (6, 165) 23.8 0 7.19466666667 22.432 3.42133333333 3.09733333333 2.26133333333 6.46400000001
53 337 (10, 336) 78.7706666667 0 4.54133333334 48.6013333333 5.76933333334 4.904 3.51599999999 7.76666666667
53 343 (4, 147) 10.3533333333 0 4.98933333333 21.4013333333 2.428 2.65733333334 1.89733333334 6.52
53 347 (3, 173) 5.74933333333 0 9.332 26.904 3.91066666667 3.62933333333 2.53466666667 7.28666666667
53 349 (5, 116) 17.9506666667 0 9.41466666666 18.1626666667 2.66 2.30933333333 1.7 6.52666666666
53 353 (14, 352) 192.030666667 0 7.988 56.4226666667 6.63333333333 5.748 4.05333333333 8.83466666667
53 359 (2, 358) 2.51466666666 1.25866666667 6.41333333333 35.1746666667 7.136 6.40266666667 4.47733333333 7.65066666666
53 361 (18, 342) 351.082 0 10.5546666667 57.536 5.33333333334 6.39333333333 4.39466666666 9.58666666667
53 367 (2, 183) 2.656 1.32933333333 5.92933333334 33.356 4.74533333333 4.43466666667 3.10666666667 8.70400000001
53 373 (1, 372) 0.302666666665 0 5.99200000001 71.2906666667 7.99200000001 7.00666666666 4.88 10.552
53 379 (6, 378) 32.1146666667 0 5.12933333333 76.4253333333 8.24666666666 7.58533333333 5.256 11.0066666667
53 383 (12, 382) 163.668 0 5.53733333333 79.8026666667 8.984 8.28133333334 5.64933333333 11.7586666667
53 389 (12, 388) 172.116 0 8.26000000001 82.9 8.44 6.952 4.92666666667 10.9986666667
53 397 (6, 132) 35.748 0 6.844 29.116 3.744 3.02266666667 2.23333333334 9.10266666666
53 401 (4, 400) 14.8533333333 0 6.03333333334 89.176 8.82800000001 7.28799999999 5.16133333333 11.8146666667
53 409 (1, 3) 0.361333333334 0 12.3146666667 0.762666666667 0.200000000002 0.122666666672 0.0973333333289 7.33866666667
53 419 (1, 418) 0.381333333333 0 7.21733333333 61.1106666667 10.3786666667 8.64266666666 6.31200000001 11.3653333333
53 421 (5, 420) 26.9786666667 0 7.024 111.382666667 10.716 8.90533333333 6.27466666667 13.908
53 431 (1, 215) 0.41333333333 0 7.37066666666 34.6546666667 7.0 6.51333333334 4.44799999999 7.91333333334
53 433 (2, 216) 3.836 1.95600000001 7.54 60.9546666667 6.68266666666 5.98666666666 4.11866666667 12.7066666667
53 439 (10, 219) 145.906666667 0 7.808 62.8106666667 7.2 6.67333333333 4.50266666667 13.3733333333
53 443 (2, 442) 4.072 2.03066666667 9.67466666666 76.936 12.516 10.8226666667 7.32 13.3666666667
53 449 (4, 224) 19.056 0 17.1053333333 68.3186666667 7.30533333333 6.056 4.18133333333 13.5586666667
53 457 (5, 456) 33.2933333333 0 8.07866666666 151.218666667 13.128 10.7333333333 7.344 16.9506666667
53 461 (3, 230) 10.4826666667 0 9.17600000001 77.4266666667 8.232 7.21466666667 4.92933333333 15.1573333333
53 463 (12, 462) 253.446666667 0 8.29600000001 158.874666667 13.9746666667 12.0106666667 8.136 18.0626666667
53 467 (3, 233) 11.028 0 8.928 80.7546666667 8.12 7.09466666666 4.84000000001 15.2173333333
53 479 (4, 478) 21.428 0 11.1226666667 180.834666667 16.036 14.0173333333 9.44133333333 20.7986666667
53 487 (4, 243) 22.3053333333 0 9.432 95.268 9.364 8.252 5.69333333333 17.6813333333
53 491 (1, 98) 0.542666666666 0 17.1813333333 20.456 4.168 3.11866666667 2.20933333333 10.9453333333
53 499 (1, 498) 0.553333333334 0 10.5893333333 208.448 17.0053333333 14.4946666667 9.82533333333 21.8093333333
53 503 (6, 502) 62.8066666667 0 10.1786666667 212.978666667 17.4853333333 15.3706666667 10.144 22.5213333333
53 509 (2, 508) 5.20933333333 3.34666666667 10.276 125.866666667 17.8466666667 15.8093333333 10.468 19.5173333333
59 257 (2, 128) 1.34266666666 0.788 2.73200000001 8.41066666665 1.544 1.31333333333 0.974666666666 2.93733333334
59 263 (2, 262) 1.348 0.633333333331 2.59066666667 19.156 2.992 2.82800000001 1.976 3.99200000001
59 269 (4, 268) 6.02933333333 0 6.04933333333 20.6986666667 3.28 3.10533333334 2.144 4.26799999999
59 271 (3, 270) 3.24666666667 0 5.46666666666 21.424 3.292 3.19733333333 2.17333333333 4.43333333334
59 277 (4, 46) 6.35333333333 0 3.216 3.79066666667 0.734666666666 0.572000000005 0.434666666658 2.92933333333
59 281 (1, 7) 0.152000000002 0 6.412 0.329333333328 0.158666666665 0.10533333334 0.0866666666601 1.50400000001
59 283 (3, 141) 3.64933333333 0 6.15866666667 12.5253333333 2.23733333333 2.064 1.50799999999 4.23866666668
59 289 (4, 136) 7.37066666666 0 4.652 11.852 1.57733333334 1.66666666667 1.24666666666 3.984
59 293 (1, 73) 0.165333333328 0 3.56266666666 3.788 1.20133333334 0.970666666661 0.76 2.70266666667
59 307 (2, 306) 1.828 1.07866666667 3.37066666666 33.4973333333 4.72133333333 4.27066666667 3.06533333333 6.25733333333
59 311 (3, 310) 4.41733333334 0 3.76400000001 35.448 5.14666666666 4.62000000001 3.33333333333 6.59866666667
59 313 (3, 312) 4.49333333335 0 6.93333333332 36.2146666667 4.97200000001 4.45866666666 3.244 6.48666666667
59 317 (13, 79) 128.806666667 0 7.18133333333 9.12133333333 1.59066666667 1.30666666666 1.00666666666 4.61866666667
59 331 (3, 330) 5.124 0 7.12000000001 44.96 5.64133333333 5.07466666666 3.63733333334 7.44799999999
59 337 (5, 16) 16.6733333333 0 7.05466666666 2.19333333333 0.452 0.328000000009 0.249333333331 4.532
59 343 (1, 294) 0.253333333336 0 8.54266666667 42.5573333333 4.492 5.85066666668 3.75066666666 8.056
59 347 (3, 173) 5.60133333332 0 7.93333333333 25.82 3.81733333333 3.48933333333 2.49466666667 7.048
59 349 (1, 348) 0.263999999996 0 4.84000000001 55.092 6.68933333333 6.008 4.27866666666 8.74
59 353 (14, 32) 195.354666667 0 11.0653333333 5.09066666667 0.836000000001 0.611999999994 0.468000000003 5.36666666666
59 359 (1, 358) 0.26933333333 0 10.5 34.7706666667 7.33733333333 6.564 4.69333333333 7.25466666667
59 361 (18, 342) 358.282 0 5.40400000001 56.6853333333 5.38933333334 6.55333333333 4.48 9.53333333334
59 367 (6, 61) 30.116 0 8.43466666666 10.6026666667 1.60400000001 1.292 0.954666666667 6.53333333333
59 373 (4, 186) 12.3093333333 0 6.18799999999 34.208 4.66666666667 4.24400000001 3.01733333333 8.58133333334
59 379 (12, 126) 162.073333333 0 5.89866666667 23.7946666667 3.28266666667 2.93866666666 2.092 8.03066666666
59 383 (4, 382) 13.5186666667 0 8.084 79.6506666667 8.71866666666 8.03733333333 5.51333333334 11.3813333333
59 389 (2, 194) 3.09866666667 1.89999999999 6.72133333334 39.1066666667 4.808 4.06 2.93733333334 9.19866666666
59 397 (3, 396) 7.51200000001 0 5.99866666666 87.3893333333 8.984 7.872 5.66 12.044
59 401 (8, 400) 71.5893333333 0 6.54266666667 89.7293333333 8.83866666666 7.15600000001 5.15733333334 11.6826666667
59 409 (4, 136) 15.6426666667 0 11.6693333333 31.48 3.91199999999 3.12666666667 2.34 9.57333333333
59 419 (1, 11) 0.386666666658 0 12.8506666667 1.37066666667 0.508000000002 0.314666666673 0.227999999993 5.42400000001
59 421 (10, 140) 134.685333333 0 12.4546666667 35.556 4.2 3.356 2.48266666667 10.184
59 431 (1, 215) 0.412000000001 0 7.39999999999 31.6226666667 6.856 6.304 4.32666666667 10.7826666667
59 433 (1, 54) 0.415999999997 0 7.79333333333 14.4533333333 1.884 1.33866666667 1.01066666666 9.70533333334
59 439 (10, 438) 147.272 0 13.1053333333 128.404 12.3053333333 10.7666666667 7.47066666667 15.76
59 443 (1, 17) 0.440000000002 0 12.956 2.93200000001 0.835999999991 0.554666666663 0.408000000015 5.2
59 449 (2, 224) 4.13199999999 2.22800000001 8.25733333332 66.6293333333 7.16133333333 6.02933333333 4.22400000001 13.4946666667
59 457 (3, 456) 10.5973333333 0 14.5346666667 147.982666667 12.956 10.6426666667 7.46266666667 16.66
59 461 (6, 230) 50.3933333333 0 14.84 76.772 8.04666666666 7.01333333335 4.86133333333 14.636
59 463 (4, 231) 19.96 0 11.3106666667 76.284 8.152 7.204 4.95333333334 15.112
59 467 (1, 233) 0.519999999999 0 11.3706666667 78.0333333333 8.27733333333 7.19866666667 4.97333333333 15.0893333333
59 479 (2, 478) 4.71199999999 2.40666666668 10.2093333333 179.924 15.7493333333 13.868 9.44933333333 20.1573333333
59 487 (4, 486) 22.484 0 12.664 187.712 15.976 13.5693333333 9.304 20.3706666667
59 491 (1, 490) 0.563999999994 0 17.7986666667 110.901333333 16.2346666667 14.324 9.69466666666 16.4973333333
59 499 (4, 166) 24.024 0 10.6253333333 68.1306666667 7.07333333332 5.79466666667 4.17466666666 16.6306666667
59 503 (3, 251) 12.6506666667 0 10.5173333333 104.76 10.5973333333 9.50933333333 6.44133333333 19.1906666667
59 509 (2, 508) 5.34666666667 2.97066666666 10.5386666667 125.766666667 17.9853333333 15.7413333333 10.4973333333 20.5613333333
61 257 (6, 128) 13.4653333333 0 3.544 8.26799999999 1.52666666667 1.30933333333 0.997333333333 2.98666666668
61 263 (6, 131) 14.3826666667 0 4.91866666667 9.52266666667 1.79200000001 1.57733333332 1.21066666667 3.32666666666
61 269 (8, 67) 28.3733333333 0 2.90800000001 4.96 0.949333333333 0.770666666659 0.601333333335 2.92133333333
61 271 (1, 135) 0.142666666662 0 2.85466666666 10.3346666667 1.864 1.69333333333 1.236 3.59199999999
61 277 (4, 92) 6.39466666667 0 2.884 7.32533333333 1.31733333333 1.09466666667 0.833333333333 3.30666666666
61 281 (1, 40) 0.15333333334 0 5.484 1.80266666667 0.670666666672 0.536000000002 0.411999999992 1.81733333334
61 283 (3, 47) 3.81066666667 0 3.02933333333 4.13333333333 0.805333333332 0.648000000006 0.485333333335 3.26133333333
61 289 (4, 272) 7.45199999999 0 6.02 24.076 2.86133333333 3.51466666666 2.36666666667 5.02
61 293 (2, 146) 1.66666666667 0.914666666659 3.94533333335 7.644 2.37866666667 2.144 1.61066666666 3.01333333334
61 307 (1, 306) 0.183999999999 0 6.324 33.572 4.65066666667 4.18666666666 3.00666666667 6.08666666666
61 311 (6, 62) 20.532 0 3.52133333334 6.792 1.25599999999 1.04 0.782666666676 4.17333333333
61 313 (3, 104) 4.45733333334 0 6.33733333333 12.044 2.02533333333 1.71066666667 1.29733333333 4.71466666667
61 317 (26, 158) 661.644 0 3.96 18.6453333333 3.09066666667 2.81866666667 2.04 5.59733333333
61 331 (6, 22) 23.4853333333 0 4.068 2.86266666667 0.558666666669 0.415999999997 0.318666666669 4.35199999999
61 337 (5, 336) 16.5106666667 0 7.10266666666 47.7466666667 5.75466666667 4.92133333332 3.56533333333 7.66666666668
61 343 (6, 294) 29.8053333333 0 4.92666666668 42.956 4.68400000001 6.09866666667 3.91333333334 8.39066666665
61 347 (3, 173) 5.63733333335 0 4.73199999999 25.872 3.83866666667 3.52933333333 2.52933333334 7.08933333333
61 349 (5, 116) 17.7426666667 0 7.96933333333 18.1546666667 2.72 2.284 1.70533333333 6.58000000001
61 353 (14, 88) 195.325333333 0 9.16666666667 13.408 1.98933333333 1.544 1.20133333333 6.096
61 359 (1, 358) 0.271999999997 0 8.19333333334 34.6626666667 7.07333333333 6.35733333333 4.54666666667 8.468
61 361 (9, 171) 74.7773333333 0 5.24400000001 27.6973333333 3.176 3.45333333334 2.52133333333 7.68533333334
61 367 (6, 183) 30.62 0 5.04 32.9266666667 4.61066666666 4.32666666667 3.03200000001 8.41066666666
61 373 (4, 372) 12.4466666667 0 8.80666666667 70.3986666667 7.67866666666 6.74666666666 4.74133333334 10.4333333333
61 379 (12, 27) 168.546666667 0 8.52400000001 5.33866666666 0.881333333333 0.657333333336 0.486666666664 6.65866666667
61 383 (3, 382) 7.35466666666 0 11.0013333333 78.9946666667 8.90800000001 8.23599999999 5.71333333334 11.5866666667
61 389 (2, 388) 3.12000000001 1.46666666666 5.95066666666 80.5546666667 8.31733333334 6.90800000001 4.94266666666 10.8973333333
61 397 (3, 396) 7.54933333335 0 11.568 87.2426666667 9.06399999999 7.51733333333 5.35066666667 11.6786666667
61 401 (8, 400) 71.7373333333 0 6.96800000001 91.0173333333 8.63066666666 6.93333333333 4.94799999999 11.384
61 409 (4, 136) 15.272 0 6.656 31.3746666667 3.94933333333 3.14133333333 2.36666666667 9.47466666667
61 419 (1, 418) 0.387999999997 0 7.51866666667 60.044 10.2413333333 8.63333333333 6.25733333333 10.8426666667
61 421 (10, 140) 134.736 0 7.20133333333 35.1026666667 4.23866666666 3.37466666667 2.51333333334 10.208
61 431 (1, 215) 0.414666666669 0 12.7013333333 32.8386666667 7.064 6.372 4.39066666666 8.39466666667
61 433 (2, 432) 3.788 1.85866666667 8.31866666666 119.842666667 11.2133333333 9.284 6.58933333333 14.532
