# model name	: Intel(R) Xeon(R) CPU E5-2620 v2 @ 2.10GHz
# SageMath version 7.4, Release Date: 2016-10-18
# 8afd80bc6921e4223fb761fec93f3f7e4d61f8a6
# import os; sys.path.append(os.getcwd()); from benchmark import *; benchmark_all(pbound=[2**10,2**10+2**9], nbound=[3,2**9], prime=2, loops=3, tmax=600, verbose=True, write=True, fname=os.getcwd()+'/04.dat')
1361 289 (2, 17) 2.98933333331 2.12800000001 7.02133333334 1.64800000001 0.35599999999 0.277333333332 0.213333333338 4.45600000001
1361 293 (2, 73) 3.10666666669 2.25333333332 7.72666666666 4.65066666666 1.64800000001 1.33466666667 1.10399999999 3.69733333333
1361 307 (2, 153) 3.38 2.49866666666 9.50533333333 17.556 3.75599999999 3.4 2.67466666666 7.53466666666
1361 311 (6, 155) 40.824 0 14.124 18.5813333334 4.03333333333 3.71600000001 2.86666666664 7.864
1361 313 (3, 312) 8.408 0 14.2386666667 38.4933333333 6.96933333335 6.23599999998 4.984 9.784
1361 317 (13, 316) 548.11 0 9.81866666667 40.7586666667 7.36666666666 6.70400000001 5.28666666666 10.3813333333
1361 331 (2, 330) 3.92266666666 2.88266666668 10.1573333333 47.156 7.99333333333 7.10266666667 5.62533333333 11.1173333333
1361 337 (10, 21) 314.946 0 13.952 3.13866666668 0.734666666676 0.526666666672 0.413333333311 6.79066666668
1361 343 (4, 294) 19.7453333333 0 9.88666666666 45.132 11.94 13.2666666667 10.892 17.1893333333
1361 347 (1, 346) 0.661333333332 0 15.168 56.544 9.17333333334 8.12533333335 6.35599999999 12.8826666667
1361 349 (10, 116) 337.198 0 11.344 18.7066666667 3.60666666665 3.14933333332 2.48800000001 9.45866666668
1361 353 (14, 352) 772.372 0 17.7693333333 58.916 9.15733333332 7.94 6.24933333334 13.084
1361 359 (1, 358) 0.716000000015 0 20.08 38.4893333333 9.87866666669 8.79999999999 6.87733333333 10.068
1361 361 (6, 114) 58.068 0 17.4706666667 19.5826666667 3.06799999999 2.964 2.35199999999 9.976
1361 367 (6, 122) 59.9866666667 0 15.692 22.8866666667 4.31066666666 3.73600000001 2.90133333332 11.0266666667
1361 373 (1, 372) 0.838666666668 0 21.892 74.956 11.248 9.92 7.78000000001 15.7693333333
1361 379 (2, 189) 5.30399999998 3.26533333332 16.068 38.872 6.95333333333 6.49733333336 4.87199999999 13.6093333333
1361 383 (12, 382) 675.888 0 17.0853333333 84.5546666667 12.4773333333 11.3653333333 8.70399999999 17.1373333333
1361 389 (8, 388) 267.358666667 0 14.264 85.3933333333 11.8946666667 9.89999999998 7.95200000001 16.7506666667
1361 397 (3, 396) 14.456 0 21.1546666667 93.176 12.5866666667 10.72 8.46933333333 17.784
1361 401 (8, 80) 284.088 0 20.8053333334 18.5426666667 3.21333333332 2.42000000002 1.92666666668 12.3373333333
1361 409 (4, 136) 30.0186666667 0 14.9626666667 33.4466666667 5.56000000002 4.50266666666 3.58 14.3973333333
1361 419 (2, 418) 6.62133333335 5.20799999998 16.1826666667 66.9853333333 14.4533333333 12.2133333334 9.55066666667 16.824
1361 421 (5, 420) 54.0893333333 0 16.3226666667 114.665333333 14.7226666666 12.3186666667 9.70133333331 20.5386666667
1361 431 (2, 430) 7.04399999999 5.03333333334 16.6053333333 76.5613333333 16.2186666667 14.1 10.7653333333 16.6693333333
1361 433 (4, 432) 34.3666666667 0 25.1746666667 128.068 15.2773333333 12.676 9.85066666668 21.5666666667
1361 439 (5, 219) 59.7386666667 0 24.4546666667 66.4306666667 9.96133333334 9.12133333331 6.65066666666 19.3386666667
1361 443 (2, 442) 7.45066666667 5.37199999999 17.2253333333 84.1933333333 17.2373333333 15.0306666667 11.3893333333 18.7346666667
1361 449 (4, 224) 37.36 0 24.064 70.976 10.0626666667 8.344 6.48266666666 20.4866666667
1361 457 (30, 152) 6234.24 0 19.3453333333 50.656 7.39466666665 5.95200000001 4.69866666669 19.4986666667
1361 461 (3, 23) 20.172 0 19.0906666667 8.16666666667 1.62666666667 1.01866666668 0.753333333317 15.8946666667
1361 463 (4, 231) 39.684 0 28.3266666667 80.976 11.4693333333 10.264 7.53466666664 22.5506666667
1361 467 (3, 466) 21.072 0 19.8426666667 169.54 19.552 16.3586666666 12.5426666667 27.2226666667
1361 479 (4, 239) 43.2586666667 0 27.8026666667 92.3653333333 13.1373333333 11.9626666667 8.68133333331 25.116
1361 487 (4, 486) 44.612 0 21.5546666667 199.661333333 21.9866666667 18.684 14.032 30.392
1361 491 (1, 245) 1.476 0 30.544 58.08 13.5333333333 12.0093333333 8.71600000001 18.1
1361 499 (4, 498) 47.4026666667 0 30.8413333333 218.822666667 23.5973333333 19.8213333333 14.8346666667 32.5146666667
1361 503 (1, 251) 1.58799999999 0 32.4666666667 111.048 14.808 13.52 9.79866666667 28.764
1361 509 (2, 508) 10.268 9.57333333334 27.8773333333 138.94 24.9653333333 21.856 16.0053333333 29.596
1367 3 (1, 2) 0.00266666665751 0 0.0133333333458 0.00133333331905 0.0 0.0 0.00133333333846 0.0
1367 5 (1, 4) 0.00266666667691 0 0.0106666666494 0.00133333333846 0.0 0.0 0.0 0.0
1367 7 (2, 3) 0.0293333333296 0.0120000000073 0.0119999999879 0.00133333333846 0.0 0.00133333333846 0.0 0.00133333331905
1367 9 (4, 2) 0.0399999999984 0 0.0146666666842 0.00133333331905 0.00133333333846 0.00133333333846 0.0 0.00133333331905
1367 11 (2, 5) 0.0413333333369 0.0146666666648 0.0199999999992 0.00133333333846 0.00133333333846 0.00133333331905 0.00266666667691 0.00133333333846
1367 13 (1, 12) 0.00266666667691 0 0.034666666664 0.00133333333846 0.00400000001537 0.00399999999596 0.00399999999596 0.00266666665751
1367 17 (3, 16) 0.0653333333321 0 0.0426666666754 0.00399999999596 0.00666666667288 0.00533333333442 0.00666666665347 0.00666666667288
1367 19 (1, 2) 0.00399999999596 0 0.034666666664 0.00266666667691 0.00133333331905 0.00266666667691 0.00133333333846 0.00399999999596
1367 23 (1, 22) 0.00400000001537 0 0.0666666666511 0.00666666667288 0.0120000000073 0.0133333333263 0.0120000000073 0.0119999999879
1367 25 (1, 20) 0.00533333333442 0 0.0706666666665 0.00666666667288 0.0119999999879 0.0120000000073 0.0120000000073 0.0133333333263
1367 27 (4, 6) 0.121333333334 0 0.0479999999904 0.00399999999596 0.00400000001537 0.00533333333442 0.00399999999596 0.00933333333038
1367 29 (2, 14) 0.0653333333321 0.0373333333215 0.0613333333361 0.00666666667288 0.0119999999879 0.0133333333458 0.0119999999879 0.0133333333458
1367 31 (10, 30) 0.753333333317 0 0.0693333333475 0.0160000000033 0.0239999999952 0.0239999999952 0.0213333333377 0.0266666666721
1367 37 (2, 36) 0.0840000000123 0.0466666666519 0.0840000000123 0.0319999999871 0.033333333345 0.0319999999871 0.029333333349 0.0386666666406
1367 41 (2, 8) 0.0893333333273 0.0586666666592 0.106666666669 0.00800000001133 0.00933333333038 0.0106666666688 0.00933333333038 0.0186666666608
1367 43 (4, 42) 0.25066666666 0 0.145333333348 0.0533333333248 0.0466666666713 0.0466666666713 0.042666666656 0.0560000000017
1367 47 (3, 23) 0.18266666667 0 0.114666666661 0.0293333333296 0.034666666664 0.034666666664 0.0293333333296 0.0520000000057
1367 49 (4, 21) 0.309333333319 0 0.120000000015 0.0266666666527 0.0280000000106 0.0279999999912 0.0253333333336 0.0493333333288
1367 53 (1, 13) 0.0133333333263 0 0.181333333331 0.0173333333417 0.0239999999952 0.0226666666761 0.0213333333377 0.0306666666681
1367 59 (12, 58) 4.50666666667 0 0.20266666665 0.14400000001 0.0960000000002 0.0973333333386 0.0839999999929 0.117333333338
1367 61 (2, 15) 0.15333333334 0.0920000000042 0.172000000001 0.034666666664 0.0319999999871 0.0346666666834 0.0293333333296 0.0760000000009
1367 67 (4, 22) 0.572000000005 0 0.239999999991 0.0653333333321 0.0519999999863 0.0520000000057 0.0466666666713 0.112000000003
1367 71 (4, 35) 0.643999999991 0 0.266666666682 0.122666666653 0.0946666666811 0.0933333333232 0.0826666666738 0.153333333321
1367 73 (4, 72) 0.67333333334 0 0.278666666651 0.257333333332 0.166666666667 0.160000000013 0.143999999991 0.213333333338
1367 79 (2, 6) 0.22133333333 0.137333333337 0.310666666677 0.0279999999912 0.0239999999952 0.0240000000146 0.0213333333183 0.124000000011
1367 81 (2, 18) 0.226666666664 0.169333333324 0.366666666678 0.0546666666633 0.0493333333288 0.0533333333248 0.0440000000138 0.0893333333273
1367 83 (1, 82) 0.0279999999912 0 0.380000000005 0.293333333335 0.223999999987 0.218666666672 0.192 0.225333333326
1367 89 (2, 11) 0.264000000005 0.186666666666 0.377333333328 0.0466666666713 0.0413333333369 0.0413333333369 0.034666666664 0.0879999999888
1367 97 (4, 24) 1.34133333333 0 2.50800000001 0.159999999994 0.0919999999848 0.0880000000276 0.078666666639 0.253333333336
1367 101 (2, 25) 0.340000000006 0.253333333336 1.42800000001 0.186666666666 0.105333333331 0.0999999999961 0.0893333333273 0.280000000009
1367 103 (1, 51) 0.0439999999944 0 1.18666666667 0.401333333323 0.218666666672 0.213333333338 0.18266666667 0.373333333332
1367 107 (1, 53) 0.0453333333329 0 1.228 0.455999999986 0.237333333353 0.233333333318 0.20133333335 0.409333333334
1367 109 (5, 108) 2.58799999999 0 1.28533333334 0.982666666658 0.440000000002 0.434666666668 0.366666666678 0.563999999974
1367 113 (2, 56) 0.42266666668 0.246666666683 1.37866666667 0.362666666663 0.255999999994 0.248000000002 0.214666666657 0.331999999995
1367 121 (6, 55) 4.73599999999 0 2.84266666668 0.589333333308 0.273333333355 0.290666666658 0.251999999998 0.553333333344
1367 125 (1, 100) 0.0626666666746 0 1.44266666666 0.830666666656 0.802666666685 0.875999999989 0.76933333332 0.822666666684
1367 127 (4, 126) 2.18400000001 0 2.864 1.70666666667 0.728000000003 0.735999999995 0.604000000011 0.938666666664
1367 131 (1, 130) 0.0693333333281 0 2.91733333333 1.188 0.720000000011 0.695999999977 0.594666666681 0.867999999997
1367 137 (6, 136) 6.28133333335 0 1.6 2.01733333332 0.806666666681 0.765333333324 0.660000000013 1.09733333334
1367 139 (2, 23) 0.614666666661 0.416000000007 1.66133333333 0.358666666667 0.17333333334 0.16399999999 0.138666666676 0.665333333328
1367 149 (8, 74) 14.432 0 3.35733333333 1.34266666668 0.555999999982 0.537333333341 0.453333333329 1.04533333333
1367 151 (6, 5) 7.77200000002 0 3.87599999999 0.109333333346 0.0599999999977 0.0533333333248 0.0466666666713 0.697333333335
1367 157 (5, 26) 5.79866666667 0 3.73333333332 0.545333333333 0.229333333341 0.214666666676 0.182666666651 0.911999999992
1367 163 (4, 162) 3.92 0 2.57066666667 3.72666666666 1.26400000001 1.21066666666 1.01333333333 1.72133333333
1367 167 (14, 83) 138.58 0 2.70533333335 2.00933333333 0.746666666683 0.723999999987 0.601333333335 1.39599999999
1367 169 (1, 156) 0.118666666657 0 4.51866666668 3.76133333333 1.156 1.31333333333 1.05733333334 1.81866666665
1367 173 (1, 172) 0.126666666668 0 2.51066666669 3.10133333332 1.44400000002 1.41333333333 1.16799999999 1.56400000001
1367 179 (2, 178) 1.04533333333 0.697333333335 2.70399999999 3.46666666667 1.58 1.55200000001 1.26133333333 1.62800000001
1367 181 (1, 90) 0.142666666671 0 4.93600000003 2.65199999998 0.897333333327 0.861333333344 0.708000000004 1.91066666667
1367 191 (2, 19) 1.19866666667 0.753333333336 3.14799999999 0.507999999992 0.256000000013 0.243999999987 0.194666666677 0.780000000009
1367 193 (2, 24) 1.22000000001 0.912000000011 3.23733333331 0.809333333319 0.286666666681 0.238666666672 0.205333333327 1.52533333333
1367 197 (18, 196) 355.604 0 3.44 7.216 1.97066666665 1.84800000002 1.52666666665 2.73066666668
1367 199 (1, 198) 0.182666666651 0 4.92400000002 7.62533333333 2.09466666666 2.03200000001 1.63466666666 2.87999999999
1367 211 (10, 21) 54.108 0 3.58266666667 0.926666666657 0.310666666657 0.272000000017 0.221333333311 1.84000000001
1367 223 (12, 111) 185.978666667 0 6.23200000002 5.71466666666 1.716 1.67466666668 1.34933333334 3.19066666666
1367 227 (8, 226) 38.5813333333 0 6.60933333335 12.176 2.91200000001 2.78266666665 2.22133333333 4.03466666668
1367 229 (12, 228) 201.094666667 0 4.23066666666 12.416 3.05066666667 2.87466666667 2.38533333332 4.172
1367 233 (1, 116) 0.260000000009 0 6.13866666668 4.13866666666 1.79599999999 1.70800000002 1.40799999998 2.22400000001
1367 239 (2, 34) 1.90666666668 1.64399999999 5.36666666668 1.37599999999 0.629333333345 0.559999999998 0.466666666655 2.17866666667
1367 241 (3, 40) 4.85066666668 0 6.00133333332 2.42666666666 0.705333333346 0.605333333331 0.510666666688 2.93199999997
1367 243 (1, 54) 0.282666666666 0 8.90133333334 2.09866666666 1.29066666668 1.31466666667 1.16266666665 2.38533333336
1367 251 (1, 125) 0.304000000004 0 5.54133333334 5.54 2.34666666666 2.28266666667 1.83600000001 3.54133333334
1367 257 (3, 256) 5.44933333331 0 10.8226666667 18.2266666667 4.01333333335 3.464 2.84000000001 5.53733333332
1367 263 (2, 131) 2.39599999999 1.61733333334 5.87733333333 9.98266666666 2.64266666669 2.38933333332 1.95733333332 5.11066666668
1367 269 (4, 268) 11.6746666667 0 5.62800000001 22.0453333333 4.74400000001 4.38266666668 3.46933333331 6.68000000001
1367 271 (2, 54) 2.55066666665 2.46666666667 6.00933333333 4.44800000001 1.156 0.982666666658 0.793333333335 4.42533333334
1367 277 (4, 276) 12.2866666667 0 10.9653333333 24.4893333333 5.12800000001 4.716 3.752 7.132
1367 281 (1, 56) 0.397333333327 0 9.97733333332 3.10533333333 1.28000000001 1.05733333334 0.861333333324 3.61066666668
1367 283 (6, 141) 33.0533333333 0 10.3226666667 13.1226666667 3.18666666667 2.92800000001 2.35199999997 6.25200000002
1367 289 (16, 272) 688.128 0 8.15866666666 25.8133333333 4.60933333333 5.16933333334 3.93466666667 7.89066666665
1367 293 (1, 292) 0.440000000002 0 11.5253333334 18.3506666667 5.89066666667 5.39199999999 4.26266666667 6.69866666667
1367 307 (4, 18) 15.572 0 13.3173333333 2.20666666667 0.581333333355 0.438666666664 0.364000000001 5.33466666667
1367 311 (3, 310) 8.35733333333 0 10.868 38.1586666667 7.34666666668 6.68933333332 5.35466666667 10.0293333333
1367 313 (2, 52) 3.48799999999 2.27733333333 7.63333333334 6.23866666665 1.46400000002 1.17733333332 0.965333333336 6.37333333335
1367 317 (13, 158) 547.372 0 8.51333333335 19.892 4.41200000001 4.07866666666 3.20399999999 8.52000000002
1367 331 (3, 165) 9.54 0 14.1013333333 23.1093333333 4.76400000001 4.288 3.38533333334 9.23333333334
1367 337 (5, 336) 32.6386666667 0 10.7173333333 49.7573333333 8.37999999999 7.17066666666 5.87466666667 11.6733333333
1367 343 (2, 147) 4.16266666667 3.57066666667 9.88 22.1213333333 3.708 3.81600000001 3.00666666665 9.51200000001
1367 347 (6, 173) 52.712 0 16.8093333334 27.644 5.58400000001 5.08800000001 4.01466666665 10.744
1367 349 (10, 87) 338.426 0 17.1466666667 14.0493333333 2.84133333336 2.31599999999 1.888 8.88933333334
1367 353 (14, 352) 776.66 0 15.964 59.052 9.24133333333 7.93466666667 6.32933333334 13.0466666667
1367 359 (1, 358) 0.717333333334 0 17.3773333333 38.4146666667 10.188 9.00666666665 7.20666666667 11.0866666667
1367 361 (2, 38) 5.404 2.97200000001 20.3613333333 6.59333333334 1.13200000002 0.965333333317 0.745333333345 8.46
1367 367 (3, 122) 12.132 0 14.784 22.8346666667 4.40933333331 3.80266666668 3.06399999999 11.1093333333
1367 373 (4, 124) 24.3293333333 0 11.8693333334 23.996 4.51066666667 3.76533333334 3.04799999999 11.448
1367 379 (4, 378) 25.2653333333 0 18.1426666667 80.4933333333 12.136 10.808 8.51466666665 16.6533333334
1367 383 (2, 382) 5.40400000002 4.44933333333 14.496 84.6666666667 12.7106666666 11.4813333333 8.94800000001 17.472
1367 389 (24, 388) 2960.792 0 14.096 85.6133333333 11.9893333333 9.91466666667 8.10133333333 16.9333333333
1367 397 (6, 99) 144.277333333 0 23.8573333333 22.672 3.90266666664 2.98800000001 2.43866666666 12.3746666667
1367 401 (4, 20) 28.936 0 23.8693333333 4.81066666666 1.07066666667 0.712 0.579999999997 10.8986666667
1367 409 (4, 408) 30.0493333333 0 16.8613333333 103.878666667 13.928 12.0213333333 9.38133333334 19.2813333333
1367 419 (2, 209) 6.84266666666 5.92933333331 18.6066666667 32.864 8.692 7.52 5.74133333333 14.3666666667
1367 421 (10, 70) 573.288 0 16.26 18.5786666667 3.19466666666 2.38 1.91200000001 13.5893333333
1367 431 (2, 430) 7.18000000001 5.20933333334 16.9173333333 76.6026666667 16.4506666667 14.276 11.0573333333 18.0386666667
1367 433 (1, 108) 1.08933333333 0 26.716 31.0733333333 4.93999999998 3.73733333335 3.05066666667 15.54
1367 439 (5, 219) 59.9373333333 0 29.5346666666 66.6133333333 10.3333333333 9.368 6.95466666667 19.5386666667
1367 443 (2, 13) 7.46533333334 6.15466666666 18.3106666667 2.66666666667 0.915999999988 0.576000000001 0.445333333337 7.996
1367 449 (8, 112) 368.654 0 19.7653333333 35.2933333333 5.44533333336 4.0 3.30399999998 17.5786666667
1367 457 (5, 19) 66.0266666667 0 30.3573333333 6.62933333335 1.36133333332 0.837333333329 0.669333333344 15.5973333333
1367 461 (3, 230) 20.2946666667 0 33.3533333333 79.2213333333 11.5226666667 10.2066666667 7.54 22.304
1367 463 (2, 3) 8.27333333334 6.09466666666 22.8253333333 1.516 0.45199999999 0.241333333349 0.212 15.6213333333
1367 467 (6, 233) 207.461333333 0 36.616 82.9986666667 11.884 10.208 7.72666666668 22.9533333333
1367 479 (8, 478) 418.742 0 31.2173333333 189.456 22.1893333333 19.312 14.6413333333 30.2493333333
1367 487 (1, 243) 1.45866666668 0 22.2826666667 97.736 13.6053333333 12.084 8.94133333334 25.9733333333
1367 491 (1, 490) 1.55333333332 0 47.52 120.488 23.1093333333 19.448 14.8733333333 20.404
1367 499 (2, 498) 9.70399999999 6.87866666667 27.5346666667 219.109333333 23.852 20.3693333333 15.2133333333 32.7226666667
1367 503 (1, 251) 1.60133333333 0 28.828 110.902666667 15.2546666667 13.6133333333 10.06 29.1613333333
1367 509 (1, 508) 1.612 0 27.8973333333 138.889333333 25.2413333333 21.7146666667 16.216 29.3466666667
1373 3 (2, 2) 0.0280000000106 0.00800000001133 0.0133333333263 0.00133333333846 0.0 0.00133333333846 0.0 0.0
1373 5 (1, 4) 0.00266666667691 0 0.0133333333263 0.00133333333846 0.0 0.00133333333846 0.00133333331905 0.0
1373 7 (4, 1) 0.042666666656 0 0.0160000000033 0.0 0.0 0.00133333333846 0 0
1373 9 (1, 6) 0.00133333333846 0 0.0186666666608 0.00133333333846 0.0 0.00133333333846 0.00133333331905 0.00133333333846
1373 11 (1, 5) 0.00266666665751 0 0.033333333345 0.00266666665751 0.00133333333846 0.00266666667691 0.00133333331905 0.00266666667691
1373 13 (4, 4) 0.0679999999896 0 0.0373333333409 0.00133333331905 0.00266666667691 0.00133333333846 0.00133333331905 0.00266666667691
1373 17 (1, 4) 0.00399999999596 0 0.0346666666446 0.00266666667691 0.00266666665751 0.00266666667691 0.00266666665751 0.00266666667691
1373 19 (1, 9) 0.00533333333442 0 0.0760000000009 0.00399999999596 0.00533333333442 0.00533333333442 0.00533333333442 0.00799999999193
1373 23 (2, 11) 0.0613333333361 0.0320000000065 0.0439999999944 0.00533333333442 0.00800000001133 0.00933333333038 0.00799999999193 0.00933333333038
1373 25 (4, 20) 0.133333333341 0 0.0466666666713 0.00799999999193 0.0173333333417 0.0186666666608 0.0173333333417 0.0213333333377
1373 27 (2, 18) 0.0639999999936 0.0320000000065 0.0746666666625 0.00800000001133 0.0146666666648 0.0160000000033 0.0159999999839 0.0186666666802
1373 29 (1, 28) 0.00666666667288 0 0.0626666666746 0.0106666666688 0.0199999999992 0.0213333333183 0.0186666666802 0.0186666666608
1373 31 (10, 15) 0.766666666663 0 0.0879999999888 0.00933333334979 0.0133333333263 0.0146666666648 0.0120000000073 0.0199999999798
1373 37 (4, 18) 0.199999999992 0 0.0906666666851 0.0146666666648 0.0213333333377 0.0199999999992 0.0199999999992 0.0293333333296
1373 41 (2, 20) 0.0960000000002 0.0506666666673 0.0960000000002 0.0146666666648 0.0253333333336 0.0253333333336 0.0213333333377 0.0346666666446
1373 43 (4, 21) 0.249333333321 0 0.113333333342 0.0226666666761 0.0293333333296 0.0306666666681 0.0266666666721 0.0479999999904
1373 47 (2, 46) 0.113333333342 0.0599999999977 0.13466666666 0.0773333333394 0.0653333333321 0.0626666666552 0.0546666666633 0.0760000000009
1373 49 (10, 1) 2.03200000001 0 0.145333333329 0.00266666667691 0.00133333333846 0.00399999999596 0 0
1373 53 (1, 52) 0.0146666666648 0 0.177333333355 0.0786666666584 0.0799999999969 0.0746666666625 0.068000000009 0.0786666666584
1373 59 (1, 29) 0.0173333333223 0 0.205333333346 0.0706666666665 0.0573333333208 0.0573333333402 0.0506666666673 0.0893333333273
1373 61 (6, 60) 1.08266666667 0 0.22133333333 0.155999999998 0.110666666665 0.110666666665 0.0933333333426 0.131999999983
1373 67 (4, 33) 0.578666666658 0 0.276000000013 0.0999999999961 0.0773333333394 0.0746666666625 0.0679999999896 0.128000000007
1373 71 (8, 35) 2.78399999999 0 0.285333333343 0.124000000011 0.0973333333386 0.0960000000002 0.0839999999929 0.160000000013
1373 73 (4, 72) 0.678666666655 0 0.270666666678 0.257333333332 0.165333333328 0.161333333332 0.145333333348 0.217333333315
1373 79 (2, 78) 0.22133333333 0.15333333334 0.331999999995 0.35599999999 0.218666666672 0.217333333315 0.184000000008 0.26933333334
1373 81 (1, 54) 0.0279999999912 0 0.483999999997 0.158666666675 0.123999999991 0.137333333337 0.114666666661 0.181333333312
1373 83 (2, 82) 0.244000000006 0.169333333344 0.351999999994 0.291999999996 0.228000000003 0.222666666649 0.197333333335 0.277333333332
1373 89 (2, 88) 0.273333333336 0.178666666674 0.440000000002 0.360000000005 0.254666666655 0.25066666666 0.221333333349 0.267999999982
1373 97 (1, 96) 0.0360000000025 0 1.18133333333 0.629333333345 0.305333333323 0.293333333335 0.25066666666 0.401333333342
1373 101 (2, 20) 0.347999999979 0.228000000003 1.32533333334 0.146666666667 0.0920000000042 0.0893333333273 0.0773333333394 0.266666666663
1373 103 (6, 17) 3.39066666665 0 2.52266666668 0.135999999999 0.0826666666738 0.0799999999969 0.0706666666665 0.273333333336
1373 107 (6, 53) 3.692 0 2.38 0.457333333325 0.246666666664 0.233333333337 0.199999999992 0.406666666677
1373 109 (10, 108) 11.8386666667 0 2.65866666667 0.980000000001 0.437333333325 0.434666666668 0.36533333332 0.558666666679
1373 113 (1, 112) 0.0493333333482 0 1.34133333331 0.74933333334 0.462666666678 0.449333333333 0.390666666654 0.526666666692
1373 121 (2, 55) 0.476000000005 0.325333333341 1.43733333333 0.593333333323 0.264000000005 0.284000000005 0.239999999991 0.536000000002
1373 125 (1, 100) 0.0599999999977 0 1.47599999999 0.824000000003 0.801333333346 0.874666666651 0.76933333334 0.955999999986
1373 127 (1, 9) 0.064000000013 0 3.24666666666 0.121333333334 0.0706666666665 0.0666666666705 0.0573333333208 0.449333333333
1373 131 (2, 13) 0.549333333348 0.449333333333 1.67066666666 0.119999999995 0.0906666666851 0.0839999999929 0.0719999999856 0.410666666692
1373 137 (6, 136) 6.30800000002 0 1.80266666667 2.01866666668 0.825333333322 0.778666666651 0.670666666682 1.10133333333
1373 139 (4, 69) 2.672 0 1.824 1.06666666667 0.491999999989 0.476000000005 0.405333333338 0.909333333334
1373 149 (8, 148) 14.456 0 3.61333333332 2.74399999999 1.016 0.981333333339 0.824000000003 1.37599999999
1373 151 (2, 150) 0.74000000001 0.613333333322 1.93466666667 2.93733333333 1.07733333334 1.08933333333 0.881333333343 1.44933333333
1373 157 (10, 78) 27.604 0 3.92666666668 1.63333333334 0.65333333334 0.639999999975 0.533333333345 1.23999999999
1373 163 (4, 81) 3.81999999999 0 3.94 1.81733333333 0.669333333344 0.637333333337 0.531999999987 1.29066666668
1373 167 (7, 166) 14.196 0 3.84533333332 4.14666666667 1.35733333335 1.33199999999 1.09199999998 1.828
1373 169 (4, 52) 4.07333333332 0 4.45733333332 1.22933333334 0.394666666669 0.404 0.345333333341 1.18266666667
1373 173 (1, 172) 0.128000000007 0 4.4 3.10666666665 1.46933333335 1.43866666664 1.18666666669 1.67333333332
1373 179 (1, 178) 0.135999999999 0 2.73866666667 3.47066666665 1.58399999999 1.56133333334 1.26266666667 1.90533333334
1373 181 (1, 90) 0.142666666671 0 4.75466666667 2.65333333332 0.914666666669 0.876000000009 0.725333333326 1.73466666666
1373 191 (1, 19) 0.165333333328 0 5.11333333334 0.426666666657 0.261333333328 0.244000000006 0.197333333335 1.07733333332
1373 193 (2, 192) 1.228 1.08399999999 2.95200000001 6.60000000002 1.82666666666 1.68133333333 1.40666666666 2.58666666669
1373 197 (6, 7) 14.344 0 5.32266666666 0.280000000009 0.113333333322 0.0893333333467 0.0786666666584 1.44133333334
1373 199 (1, 198) 0.181333333331 0 3.45733333332 7.59466666666 2.12 2.06000000002 1.65466666666 2.908
1373 211 (10, 5) 54.0813333333 0 5.81466666667 0.254666666675 0.110666666665 0.0879999999888 0.0800000000357 1.70799999998
1373 223 (12, 222) 185.869333333 0 3.96933333333 11.748 3.04399999999 3.05866666666 2.38666666668 4.12399999999
1373 227 (4, 113) 8.04666666667 0 6.42666666668 5.88933333332 1.68933333336 1.58666666665 1.30266666667 3.25733333333
1373 229 (12, 2) 200.721333333 0 8.00133333332 0.164000000009 0.0733333333434 0.0586666666786 0.0573333333208 2.14399999999
1373 233 (2, 116) 1.83066666666 1.56000000002 5.45866666666 4.09733333334 1.79466666665 1.70266666667 1.404 2.95200000001
1373 239 (2, 238) 1.94666666666 1.38533333332 5.68933333336 9.58666666665 3.50133333332 3.52933333335 2.68933333334 3.53999999998
1373 241 (6, 80) 22.584 0 4.99200000001 4.82266666666 1.33066666668 1.16266666667 0.985333333335 3.36533333332
1373 243 (1, 162) 0.277333333332 0 4.77066666666 6.14133333335 3.12800000001 3.42666666666 2.89866666667 4.61333333332
1373 251 (1, 125) 0.306666666661 0 5.32133333335 5.27999999999 2.348 2.27466666667 1.828 3.52800000001
1373 257 (3, 64) 5.54666666665 0 8.36933333334 4.41200000001 1.17866666665 0.938666666664 0.808000000019 3.788
1373 263 (6, 262) 27.664 0 9.68266666667 20.3986666667 4.62533333333 4.29333333333 3.44799999999 6.37733333335
1373 269 (8, 268) 56.4933333333 0 11.524 22.096 4.83600000003 4.49066666665 3.57866666666 6.79066666668
1373 271 (6, 135) 29.7733333334 0 8.17466666666 11.248 2.96799999999 2.73599999999 2.21466666668 5.75866666667
1373 277 (1, 69) 0.392000000012 0 5.89066666667 5.93866666666 1.52666666665 1.25599999999 1.06533333333 4.79600000001
1373 281 (1, 7) 0.402666666661 0 8.25733333335 0.52933333333 0.241333333329 0.161333333332 0.13466666666 2.596
1373 283 (6, 94) 33.0026666667 0 8.58933333335 8.65999999999 2.11333333332 1.81200000002 1.48533333332 5.46933333335
1373 289 (2, 68) 3.0 2.22533333333 6.96666666666 6.31600000001 1.86000000001 1.78133333335 1.55599999998 5.78000000001
1373 293 (1, 292) 0.437333333345 0 6.73999999999 18.364 5.91733333331 5.43066666669 4.29066666666 6.21066666666
1373 307 (2, 51) 3.34533333332 2.09600000002 8.77466666665 5.80133333333 1.39733333333 1.12666666669 0.91333333333 5.88933333334
1373 311 (1, 310) 0.512000000007 0 13.1986666667 38.1733333334 7.35733333333 6.69333333334 5.38133333332 10.048
