# model name	: Intel(R) Xeon(R) CPU E5-2620 v2 @ 2.10GHz
# SageMath version 7.4, Release Date: 2016-10-18
# 8afd80bc6921e4223fb761fec93f3f7e4d61f8a6
# import os; sys.path.append(os.getcwd()); from benchmark import *; benchmark_all(pbound=[2**20,2**20+2**9], nbound=[2**7,2**8], prime=2, loops=3, tmax=600, verbose=True, write=True, fname=os.getcwd()+'/03.dat')
1048829 157 (5, 156) 21.0253333333 0 4.47066666667 3.66 2.08266666667 1.94666666667 1.80533333334 2.748
1048829 163 (2, 81) 3.44933333333 2.12666666667 5.08266666667 2.07733333333 1.29066666667 1.18933333333 1.12133333333 2.29866666667
1048829 167 (14, 166) 278.105333333 0 7.232 4.62266666667 2.33066666667 2.13466666667 2.004 3.08133333333
1048829 169 (4, 156) 14.3906666667 0 5.476 4.272 2.15066666666 2.19066666667 1.98266666666 3.11733333334
1048829 173 (2, 172) 4.03333333334 1.696 5.62133333333 3.56533333333 2.52666666667 2.30666666667 2.16266666667 2.76666666667
1048829 179 (2, 89) 4.388 1.892 5.95466666667 2.004 1.60666666667 1.48266666667 1.37466666667 2.30266666667
1048829 181 (3, 180) 8.90133333333 0 8.188 6.068 2.92266666667 2.72666666666 2.50666666667 3.864
1048829 191 (1, 95) 0.502666666667 0 7.45466666667 2.444 2.012 1.91333333333 1.72533333334 2.812
1048829 193 (4, 32) 20.1493333333 0 9.84133333333 1.316 0.644 0.543999999999 0.521333333333 2.60133333333
1048829 197 (9, 1) 143.872 0 7.56533333333 0.133333333336 0.0359999999976 0.100000000001 0 0
1048829 199 (4, 198) 21.6706666667 0 7.46533333334 8.51333333333 3.62933333334 3.26666666667 3.05466666666 4.86933333333
1048829 211 (2, 210) 6.852 3.47333333333 9.73466666667 10.404 4.148 3.68933333333 3.42933333333 5.544
1048829 223 (6, 37) 74.404 0 12.068 2.256 1.008 0.882666666667 0.800000000003 3.86
1048829 227 (24, 113) 1856.696 0 10.192 6.69866666667 2.88 2.51866666667 2.288 5.424
1048829 229 (3, 57) 15.34 0 13.4093333333 3.52933333333 1.45333333333 1.21333333333 1.148 4.432
1048829 233 (2, 232) 6.29733333333 3.71866666667 11.5693333333 9.36 5.45733333333 4.86666666667 4.516 6.208
1048829 239 (2, 238) 6.696 3.476 11.5373333333 10.748 6.09733333333 5.61333333333 5.05466666667 6.84133333333
1048829 241 (6, 120) 88.7253333333 0 14.7933333333 8.29733333334 3.39066666667 3.02266666666 2.74799999999 6.41466666667
1048829 243 (2, 162) 6.97866666667 4.652 12.936 6.784 3.74533333333 3.824 3.332 5.244
1048829 251 (2, 50) 7.36133333333 5.024 12.6466666667 2.612 1.55733333333 1.356 1.21466666666 3.83466666667
1048837 131 (1, 26) 0.209333333332 0 3.27466666666 0.272000000002 0.253333333332 0.24 0.222666666668 0.542666666666
1048837 137 (1, 136) 0.237333333333 0 3.78 2.248 1.29733333334 1.17866666666 1.12533333333 1.78666666667
1048837 139 (1, 46) 0.249333333331 0 3.72000000001 0.818666666664 0.518666666661 0.485333333335 0.453333333334 1.26266666667
1048837 149 (4, 74) 11.064 0 5.41866666666 1.54133333334 0.976 0.923999999999 0.853333333333 1.796
1048837 151 (1, 50) 0.296000000002 0 6.104 1.09733333333 0.666666666667 0.625333333335 0.573333333334 1.58533333333
1048837 157 (5, 156) 20.9733333333 0 6.45066666667 3.77866666667 1.96 1.87333333333 1.68933333333 2.67866666667
1048837 163 (4, 81) 13.504 0 4.824 2.07733333333 1.21466666667 1.13866666667 1.04533333333 2.256
1048837 167 (7, 83) 53.6946666667 0 7.38 2.31866666667 1.3 1.23733333333 1.11866666667 2.388
1048837 169 (2, 6) 3.80666666667 2.14666666667 4.95466666667 0.253333333332 0.111999999999 0.0919999999993 0.0920000000042 1.49333333333
1048837 173 (2, 172) 4.04266666667 1.756 5.924 3.50133333333 2.416 2.25466666667 2.064 2.62
1048837 179 (1, 89) 0.447999999999 0 6.27733333333 1.91866666666 1.50266666667 1.412 1.268 2.24
1048837 181 (3, 180) 8.9 0 6.436 6.08 2.756 2.63466666667 2.352 3.764
1048837 191 (2, 190) 5.21866666666 2.34666666666 7.21333333334 5.168 3.28133333334 3.12666666666 2.76533333333 3.856
1048837 193 (4, 96) 20.092 0 9.42 3.69866666667 1.72799999999 1.55333333333 1.428 3.39733333334
1048837 197 (3, 98) 10.92 0 9.98 4.02266666667 1.82933333333 1.668 1.544 3.56133333333
1048837 199 (1, 6) 0.548 0 7.80799999999 0.396000000003 0.157333333331 0.126666666668 0.118666666667 2.368
1048837 211 (10, 210) 217.224 0 10.5573333333 10.3826666667 3.90266666667 3.51733333334 3.17866666666 5.388
1048837 223 (3, 37) 14.5186666667 0 11.868 2.25866666667 0.965333333331 0.856 0.749333333336 3.836
1048837 227 (8, 113) 152.849333333 0 13.264 6.68533333333 2.736 2.50133333333 2.21866666667 5.32266666666
1048837 229 (12, 19) 403.742 0 13.3866666667 1.32133333334 0.538666666665 0.439999999997 0.393333333331 3.78533333333
1048837 233 (1, 116) 0.818666666664 0 12.6493333333 4.81466666667 2.91733333334 2.65866666667 2.384 4.16399999999
1048837 239 (2, 238) 6.77200000001 4.34799999999 11.5906666667 10.88 5.68533333333 5.332 4.63866666666 6.10533333334
1048837 241 (2, 40) 6.936 4.03733333333 12.716 2.89866666667 1.108 0.933333333334 0.841333333335 4.76
1048837 243 (2, 81) 6.97866666666 4.38 12.7146666667 3.37333333333 3.11466666667 3.02933333333 2.82666666667 6.028
1048837 251 (2, 250) 7.408 4.57066666667 12.656 12.5826666667 6.52133333333 6.18133333334 5.28133333333 6.39066666667
1048847 131 (1, 5) 0.207999999999 0 4.96933333334 0.0679999999993 0.0626666666649 0.0586666666689 0.0599999999977 0.377333333333
1048847 137 (2, 68) 2.21733333333 1.29733333334 3.776 1.132 0.744000000001 0.686666666666 0.648000000001 1.37466666667
1048847 139 (1, 138) 0.245333333335 0 3.764 2.416 1.41066666667 1.29333333333 1.22666666666 1.89333333334
1048847 149 (4, 37) 11.072 0 4.076 0.793333333335 0.493333333337 0.449333333333 0.426666666666 1.40133333333
1048847 151 (6, 1) 29.136 0 4.72133333333 0.0613333333313 0.0199999999992 0.0653333333321 0 0
1048847 157 (5, 156) 20.6693333333 0 4.93733333333 3.79066666667 2.03866666666 1.91466666667 1.74933333334 2.72533333333
1048847 163 (1, 6) 0.356 0 5.32266666667 0.234666666666 0.110666666665 0.0933333333329 0.0960000000002 1.39866666667
1048847 167 (1, 83) 0.377333333333 0 5.28266666667 2.30133333334 1.36133333333 1.28933333333 1.18133333334 2.44
1048847 169 (4, 156) 14.6946666667 0 7.244 4.34533333334 2.08266666666 2.14666666667 1.92133333334 3.076
1048847 173 (1, 86) 0.397333333337 0 5.64133333333 1.73733333333 1.43733333334 1.35466666666 1.24 2.07733333333
1048847 179 (2, 178) 4.38666666666 2.03466666667 6.11733333333 3.872 2.78133333333 2.56 2.37733333333 2.95466666667
1048847 181 (3, 6) 8.93333333333 0 8.26533333333 0.303999999999 0.133333333331 0.109333333336 0.106666666664 1.812
1048847 191 (1, 38) 0.585333333336 0 7.22133333333 1.12 0.798666666669 0.738666666667 0.658666666665 1.836
1048847 193 (4, 6) 20.1306666667 0 9.0 0.369333333331 0.150666666668 0.115999999999 0.118666666667 2.23066666667
1048847 197 (18, 14) 716.98 0 7.88266666667 0.693333333329 0.294666666668 0.238666666667 0.220000000001 2.41066666667
1048847 199 (4, 33) 21.6506666667 0 9.47199999999 1.42533333333 0.653333333335 0.570666666667 0.549333333334 2.76
1048847 211 (10, 42) 217.234666667 0 9.324 2.13733333333 0.952000000005 0.826666666665 0.750666666664 3.328
1048847 223 (6, 111) 74.3 0 12.6733333333 6.46533333333 2.86133333333 2.69333333333 2.37733333333 5.26133333333
1048847 227 (24, 226) 1859.76 0 10.9866666667 13.4373333333 4.86666666667 4.35333333334 3.96933333333 6.73066666667
1048847 229 (12, 19) 405.15 0 14.5026666667 1.312 0.530666666668 0.426666666666 0.402666666666 3.76666666667
1048847 233 (1, 232) 0.820000000002 0 10.9093333333 9.336 5.23466666666 4.70533333333 4.304 5.67466666667
1048847 239 (2, 238) 6.71066666667 3.772 10.9213333333 10.6906666667 5.916 5.452 4.85866666667 6.956
1048847 241 (3, 3) 17.336 0 14.6133333333 0.453333333334 0.159999999999 0.113333333332 0.122666666663 4.1
1048847 243 (1, 162) 0.897333333332 0 13.5013333333 7.01733333334 3.60666666667 3.71733333333 3.19733333333 5.82133333334
1048847 251 (1, 125) 1.128 0 12.836 6.30266666667 3.76666666666 3.52666666667 3.076 4.488
1048867 131 (1, 65) 0.209333333337 0 3.44133333334 0.644 0.645333333334 0.602666666663 0.566666666666 0.743999999996
1048867 137 (3, 136) 6.36133333333 0 3.564 2.24933333334 1.30933333333 1.18133333334 1.12933333333 1.77733333333
1048867 139 (1, 23) 0.246666666668 0 4.08533333333 0.436000000002 0.269333333335 0.249333333331 0.23066666667 1.056
1048867 149 (8, 148) 55.5986666667 0 5.65066666667 3.052 1.73866666667 1.604 1.516 2.33466666666
1048867 151 (3, 75) 5.88 0 5.66266666667 1.63466666667 1.04933333333 1.0 0.919999999993 1.888
1048867 157 (10, 12) 107.433333333 0 6.39866666667 0.350666666665 0.179999999998 0.162666666666 0.149333333335 1.34266666666
1048867 163 (8, 18) 69.06 0 5.008 0.541333333337 0.290666666658 0.26 0.244000000001 1.55066666667
1048867 167 (7, 83) 53.712 0 5.728 2.30533333333 1.36533333334 1.29333333333 1.18533333333 2.456
1048867 169 (4, 13) 14.7013333333 0 5.97066666667 0.433333333329 0.172000000001 0.157333333336 0.145333333334 1.53599999999
1048867 173 (2, 172) 4.04 2.02 5.64933333333 3.47333333333 2.45733333333 2.28533333333 2.10266666666 2.728
1048867 179 (2, 89) 4.4 2.044 5.888 1.97066666667 1.51866666667 1.42266666667 1.29066666667 2.21466666667
1048867 181 (1, 180) 0.443999999998 0 6.70799999999 6.09066666667 2.78533333333 2.63733333333 2.37066666666 3.772
1048867 191 (1, 95) 0.504000000001 0 7.108 2.42933333333 1.95066666667 1.876 1.66133333333 2.75866666667
1048867 193 (4, 64) 20.112 0 7.69733333333 2.49733333333 1.16666666667 1.00133333333 0.94266666667 2.976
1048867 197 (18, 98) 716.916 0 10.572 4.06666666667 1.88533333333 1.71466666667 1.564 3.60533333333
1048867 199 (2, 22) 5.83733333333 2.56666666667 9.00666666667 1.044 0.481333333334 0.410666666668 0.377333333333 2.59466666667
1048867 211 (10, 6) 217.096 0 8.76533333333 0.473333333333 0.188000000004 0.144 0.144 2.86
1048867 223 (4, 37) 29.1133333333 0 10.6226666667 2.256 0.986666666669 0.871999999998 0.773333333336 3.85333333333
1048867 227 (24, 226) 1859.264 0 13.9333333333 13.4053333333 4.792 4.28933333333 3.89466666666 6.68
1048867 229 (4, 228) 29.7253333333 0 12.4373333333 13.8386666667 4.90666666667 4.40933333333 3.99466666667 6.85733333333
1048867 233 (1, 232) 0.809333333333 0 11.3813333333 9.32933333333 5.16666666667 4.68133333333 4.24 5.72933333334
1048867 239 (1, 119) 0.869333333331 0 14.7613333333 5.16666666666 3.384 3.17733333333 2.772 3.74666666667
1048867 241 (6, 240) 88.5373333333 0 13.9666666667 16.5666666667 5.60266666666 4.99733333333 4.77333333334 8.264
1048867 243 (1, 81) 0.889333333335 0 11.972 3.50533333333 1.61333333334 1.49733333333 1.32666666667 2.76133333333
1048867 251 (1, 125) 0.984000000002 0 12.952 6.14266666667 3.73333333334 3.484 3.03466666667 5.376
1048877 131 (1, 65) 0.210666666666 0 3.37866666667 0.650666666668 0.662666666666 0.614666666666 0.594666666671 0.805333333332
1048877 137 (3, 136) 6.392 0 3.71066666667 2.26933333333 1.332 1.19333333333 1.15733333333 1.756
1048877 139 (2, 69) 2.26266666667 1.344 4.04533333333 1.212 0.788 0.742666666668 0.693333333334 1.45733333333
1048877 149 (4, 148) 11.096 0 4.116 3.05066666667 1.70666666666 1.568 1.47733333333 2.292
1048877 151 (1, 75) 0.303999999999 0 4.20933333333 1.632 1.056 1.00666666667 0.926666666666 1.90133333333
1048877 157 (10, 78) 107.588 0 4.89733333333 1.88 1.19333333333 1.14133333334 1.04533333333 2.14933333333
1048877 163 (4, 27) 13.5493333333 0 4.88133333333 0.744000000001 0.41333333333 0.372000000003 0.346666666665 1.62
1048877 167 (7, 166) 53.524 0 6.96933333333 4.62266666666 2.32533333334 2.16133333333 1.996 3.09866666667
1048877 169 (1, 156) 0.376000000004 0 5.45466666666 4.22266666667 3.44933333333 3.51333333334 3.28666666667 4.44533333333
1048877 173 (1, 86) 0.397333333337 0 7.432 1.764 1.43733333333 1.35866666667 1.24 1.908
1048877 179 (2, 89) 4.41466666667 1.97066666667 5.976 1.90666666667 1.556 1.45466666667 1.33333333333 2.05333333333
1048877 181 (6, 180) 45.0066666667 0 6.06533333333 6.088 2.82933333333 2.65866666667 2.40666666667 3.81866666667
1048877 191 (1, 95) 0.502666666667 0 7.19066666667 2.516 1.96533333333 1.88533333333 1.68133333334 2.84799999999
1048877 193 (2, 192) 5.39066666667 2.512 7.076 7.412 3.01066666666 2.632 2.48933333333 4.236
1048877 197 (3, 49) 10.9186666667 0 7.75466666667 2.064 0.97066666667 0.827999999999 0.779999999999 2.912
1048877 199 (2, 66) 5.85866666666 2.296 7.31733333333 2.84266666666 1.35866666667 1.20533333334 1.11066666666 3.27066666667
1048877 211 (10, 210) 217.438666667 0 9.39866666666 10.3813333333 4.052 3.64133333334 3.356 5.65466666666
1048877 223 (6, 74) 74.5573333333 0 10.2186666667 4.224 1.97866666667 1.78 1.61733333334 4.62133333333
1048877 227 (12, 226) 385.728 0 11.912 13.428 4.936 4.40266666667 4.03066666666 6.772
1048877 229 (4, 19) 29.8133333333 0 11.8933333333 1.344 0.548 0.443999999998 0.404 3.78666666667
1048877 233 (1, 4) 0.816000000001 0 12.5866666667 0.310666666667 0.148000000001 0.126666666668 0.133333333331 2.85466666666
1048877 239 (1, 119) 0.860000000001 0 13.108 5.24533333333 3.39733333333 3.18 2.79466666667 4.94133333334
1048877 241 (2, 120) 6.928 5.32666666667 11.9626666667 8.28 3.25066666666 2.90666666667 2.63866666667 6.26133333333
1048877 243 (2, 54) 6.95466666666 3.91866666667 11.3133333333 2.34133333333 1.832 1.788 1.63066666666 3.328
1048877 251 (1, 250) 0.991999999998 0 14.3173333333 12.4546666667 6.788 6.29333333333 5.916 7.836
1048889 131 (2, 130) 1.96533333334 1.096 3.05733333333 1.32266666667 1.204 1.10266666667 1.05066666667 1.31866666667
1048889 137 (6, 68) 22.9533333333 0 3.55066666667 1.132 0.748000000002 0.713333333328 0.656000000003 1.39466666666
1048889 139 (4, 138) 9.364 0 5.24666666667 2.42 1.44266666667 1.31733333333 1.24266666667 1.91866666667
1048889 149 (2, 148) 2.75733333333 1.484 4.004 3.05066666667 1.76133333333 1.61866666667 1.528 2.34
1048889 151 (2, 75) 2.83333333333 1.50533333333 4.204 1.632 1.06666666667 1.01866666667 0.940000000002 1.90933333333
1048889 157 (5, 4) 21.0186666667 0 5.05066666667 0.168 0.0800000000017 0.0720000000001 0.0746666666625 1.28
1048889 163 (2, 162) 3.45333333333 2.28533333333 4.73066666667 4.16133333333 2.16266666667 1.96933333333 1.84933333334 2.9
1048889 167 (14, 166) 277.644 0 7.36 4.61733333333 2.316 2.144 2.484 3.09466666667
1048889 169 (1, 78) 0.378666666666 0 5.93066666667 2.128 1.172 1.708 1.06933333333 2.37733333333
1048889 173 (1, 86) 0.401333333333 0 8.004 1.696 1.41733333334 1.364 1.33866666667 1.844
1048889 179 (1, 178) 0.435999999997 0 6.46133333334 3.87866666666 2.75733333333 2.53866666667 2.36 3.044
1048889 181 (2, 60) 4.55866666666 2.08 5.956 2.06133333333 1.04533333334 0.950666666666 0.877333333333 2.504
1048889 191 (1, 95) 0.504000000001 0 8.29866666667 2.53466666666 1.96 1.88666666667 1.68 3.08666666667
1048889 193 (4, 192) 20.172 0 7.12266666667 7.404 3.064 2.68933333333 2.54266666667 4.28
1048889 197 (18, 49) 712.52 0 9.30666666667 1.98533333333 0.929333333338 0.802666666665 0.757333333332 2.908
1048889 199 (4, 66) 21.7093333333 0 10.724 2.856 1.34533333333 1.20266666667 1.10266666666 3.25733333334
1048889 211 (10, 70) 217.653333333 0 10.8853333333 3.47066666666 1.57466666667 1.38933333334 1.28533333333 3.80533333333
1048889 223 (12, 37) 374.59 0 11.564 2.25733333333 0.998666666666 0.882666666667 0.784 3.86266666667
1048889 227 (24, 226) 1861.48 0 10.3146666667 13.4333333333 4.91066666667 4.36266666666 4.01466666666 6.76666666667
1048889 229 (12, 228) 404.666 0 10.6853333333 13.9746666667 4.99733333334 4.46266666666 4.076 6.90933333333
1048889 233 (1, 232) 0.813333333334 0 13.8253333333 9.33333333333 5.31733333333 4.79999999999 4.39333333334 5.86133333333
1048889 239 (2, 119) 6.74533333333 5.09066666667 11.4253333333 5.94933333333 3.42533333333 3.208 2.81466666667 5.232
1048889 241 (3, 80) 17.4453333333 0 13.8013333333 5.57333333333 2.25866666666 1.936 1.78666666667 5.596
1048889 243 (1, 162) 0.886666666668 0 14.1653333333 6.93066666666 3.60266666667 3.71466666666 3.16 5.40533333333
1048889 251 (1, 25) 0.949333333333 0 13.2133333333 1.34666666666 0.822666666669 0.701333333336 0.611999999999 3.17066666667
1048891 131 (2, 65) 1.96266666667 0.953333333334 3.45866666666 0.658666666665 0.689333333338 0.635999999999 0.606666666669 1.128
1048891 137 (3, 68) 6.4 0 3.62266666667 1.13333333333 0.752000000003 0.690666666662 0.655999999998 1.38133333333
1048891 139 (2, 69) 2.29466666667 1.14 3.55866666667 1.21466666667 0.805333333332 0.758666666661 0.70666666667 1.47066666667
1048891 149 (1, 37) 0.293333333335 0 5.504 0.794666666668 0.510666666669 0.461333333335 0.442666666665 1.41333333334
1048891 151 (1, 75) 0.300000000003 0 4.71066666666 1.63466666666 1.06266666667 1.00533333333 0.932000000001 1.89866666667
1048891 157 (1, 156) 0.329333333333 0 5.23733333333 3.724 2.076 1.94399999999 1.792 2.74933333334
1048891 163 (4, 162) 13.5666666667 0 5.18 4.156 2.212 2.004 1.90133333333 2.93733333334
1048891 167 (7, 166) 53.4973333333 0 7.09066666667 4.62 2.33733333333 2.11733333334 2.028 3.156
1048891 169 (2, 26) 3.81466666667 1.78266666667 5.652 0.741333333334 0.338666666668 0.310666666667 0.285333333333 1.62266666667
1048891 173 (2, 172) 4.048 1.95866666667 5.84666666666 3.464 2.54666666667 2.33733333333 2.18533333333 2.90133333333
1048891 179 (2, 178) 4.392 1.96666666667 6.49466666667 3.86533333334 2.79066666667 2.564 2.40533333333 2.85333333333
1048891 181 (2, 45) 4.62533333333 2.08 6.016 1.55733333334 0.809333333328 0.714666666667 0.674666666668 2.336
1048891 191 (2, 190) 5.26666666667 2.77999999999 6.88933333334 5.18133333334 3.35466666666 3.15066666667 2.856 4.01066666667
1048891 193 (4, 16) 20.1426666667 0 7.49733333334 0.722666666664 0.330666666671 0.270666666664 0.258666666666 2.35333333334
1048891 197 (18, 49) 715.488 0 10.468 2.084 0.979999999996 0.830666666671 0.798666666664 2.92533333334
1048891 199 (4, 99) 21.672 0 10.5773333333 4.22666666666 1.98533333334 1.81466666667 1.66533333333 3.77866666667
1048891 211 (1, 30) 0.637333333332 0 9.11733333333 1.57733333333 0.732000000004 0.605333333335 0.561333333331 3.13999999999
1048891 223 (6, 222) 74.2026666667 0 9.72533333333 13.0413333333 5.09733333333 4.708 4.22266666666 6.79333333333
1048891 227 (24, 226) 1861.084 0 10.6413333333 13.404 4.99466666667 4.476 4.11066666666 6.83066666667
1048891 229 (12, 114) 404.852 0 10.812 6.924 2.92133333333 2.65066666666 2.40666666667 5.53866666667
1048891 233 (1, 232) 0.829333333337 0 10.9666666667 9.384 5.35866666667 4.82266666666 4.46133333334 5.84133333333
1048891 239 (1, 238) 0.861333333334 0 11.3653333333 10.6533333333 5.85466666667 5.42533333333 4.86000000001 6.48
1048891 241 (2, 120) 6.92133333333 4.17066666666 12.0906666667 8.27466666666 3.78533333333 2.97066666667 2.69999999999 6.36533333334
1048891 243 (2, 81) 7.468 4.788 13.6973333333 3.55733333333 3.37733333334 3.312 3.11066666666 5.32266666667
1048891 251 (2, 250) 7.37333333333 4.07733333334 12.744 12.508 6.84933333334 6.30266666667 5.636 7.816
1048897 131 (2, 130) 1.96666666666 1.38 3.412 1.32399999999 1.14266666667 1.05733333333 0.998666666671 1.30933333333
1048897 137 (2, 68) 2.23066666667 1.11066666666 3.58266666666 1.132 0.725333333326 0.677333333336 0.632000000003 1.36933333334
1048897 139 (4, 138) 9.33866666667 0 5.34133333333 2.41866666667 1.36533333333 1.268 1.18266666667 1.868
1048897 149 (8, 74) 55.5653333333 0 5.89466666667 1.50266666667 0.989333333331 0.935999999997 0.86533333333 1.80933333334
1048897 151 (2, 150) 2.82933333334 1.78133333333 4.31200000001 3.25866666666 1.79333333333 1.72533333334 1.55333333333 2.41866666666
1048897 157 (2, 156) 3.224 1.72533333334 4.55466666666 3.72533333334 1.91066666667 1.82399999999 1.63999999999 2.62933333335
1048897 163 (1, 27) 0.354666666671 0 7.30133333334 0.743999999996 0.397333333337 0.361333333334 0.329333333337 1.60799999999
1048897 167 (1, 83) 0.382666666662 0 6.84133333333 2.21333333334 1.29733333333 1.26266666668 1.14266666666 2.412
1048897 169 (1, 52) 0.372000000003 0 5.456 1.448 0.676000000007 0.650666666663 0.599999999996 1.93866666667
1048897 173 (1, 172) 0.402666666661 0 5.98000000001 3.45733333333 2.37999999999 2.22933333333 2.02933333334 2.336
1048897 179 (2, 178) 4.40533333333 2.26 6.352 3.86666666666 2.64666666667 2.45733333333 2.252 2.49866666667
1048897 181 (3, 180) 8.94266666667 0 6.29466666666 6.08933333334 2.73066666666 2.60000000001 2.31466666666 3.73466666667
1048897 191 (1, 190) 0.501333333329 0 7.09600000001 5.17066666666 3.25866666666 3.11733333334 2.76666666667 3.81733333333
1048897 193 (1, 192) 0.512000000007 0 6.744 7.39866666667 2.924 2.584 2.39999999999 4.17466666667
1048897 197 (9, 28) 143.24 0 7.228 1.23733333333 0.558666666659 0.486666666674 0.445333333337 2.62266666666
1048897 199 (4, 198) 21.6586666667 0 7.45599999999 8.524 3.43866666667 3.144 2.85466666666 4.74533333334
1048897 211 (10, 105) 217.278666667 0 11.1306666667 5.15199999999 2.26 2.08266666667 1.85866666667 4.31333333332
1048897 223 (6, 37) 74.3933333333 0 9.65333333333 2.25599999999 0.966666666665 0.858666666667 0.750666666669 3.816
1048897 227 (24, 226) 1861.708 0 10.8266666667 13.416 4.756 4.27733333333 3.85333333333 6.66666666667
1048897 229 (12, 228) 405.546 0 10.8266666667 14.3453333333 4.81333333332 4.35466666667 3.92 6.79466666665
1048897 233 (2, 232) 6.25333333333 3.84000000001 11.928 9.348 5.08266666666 4.63066666667 4.15999999999 5.66933333333
1048897 239 (1, 119) 0.864000000001 0 14.2013333333 5.10533333333 3.336 3.144 2.728 5.14933333333
1048897 241 (1, 48) 0.875999999999 0 14.2853333333 3.42933333333 1.32933333334 1.12533333333 1.0 4.89999999999
1048897 243 (8, 9) 179.193333333 0 12.1146666667 0.843999999992 0.27866666667 0.217333333334 0.198666666663 4.24
1048897 251 (2, 5) 7.38933333334 4.08933333333 12.9093333333 0.522666666666 0.234666666666 0.178666666664 0.172000000001 3.12666666667
1048909 131 (2, 65) 1.96 1.02133333334 3.14666666667 0.669333333334 0.644 0.601333333335 0.566666666671 0.838666666668
1048909 137 (6, 4) 23.0506666667 0 3.35733333334 0.113333333332 0.0573333333305 0.0520000000057 0.0533333333248 0.822666666674
1048909 139 (4, 138) 9.09866666667 0 3.94533333333 2.416 1.41600000001 1.30266666667 1.23333333334 1.90666666667
1048909 149 (8, 148) 55.564 0 6.008 3.052 1.756 1.60666666667 1.53866666666 2.368
1048909 151 (6, 150) 29.1573333333 0 4.48133333334 3.26 1.86933333334 1.78133333333 1.63733333334 2.48533333334
1048909 157 (10, 52) 107.413333333 0 6.464 1.26 0.779999999999 0.712 0.669333333334 1.82266666667
1048909 163 (1, 81) 0.356 0 5.32266666666 2.076 1.24266666667 1.152 1.07333333333 2.27466666666
1048909 167 (7, 166) 53.4 0 5.18799999999 4.62533333334 2.3 2.12533333334 1.97333333333 3.07333333333
1048909 169 (2, 78) 3.79866666666 1.66933333333 5.18533333334 2.148 1.17466666668 1.15066666666 1.07466666666 2.38666666667
1048909 173 (1, 43) 0.397333333337 0 7.36666666667 0.937333333335 0.713333333338 0.646666666667 0.606666666659 1.29466666667
1048909 179 (1, 178) 0.435999999997 0 5.85199999999 3.86000000001 2.76133333333 2.544 2.36666666667 3.43466666667
1048909 181 (3, 45) 8.90800000001 0 7.80933333333 1.55333333333 0.797333333331 0.709333333332 0.663999999999 2.32
1048909 191 (2, 95) 5.21466666667 2.932 6.60533333333 2.45600000001 1.95066666667 1.87866666667 1.67466666667 3.01066666666
1048909 193 (4, 48) 20.1173333333 0 9.22 1.944 0.898666666665 0.753333333327 0.72133333334 2.77066666667
1048909 197 (18, 49) 716.016 0 9.57066666666 2.06266666666 0.957333333344 0.816000000001 0.771999999997 2.904
1048909 199 (1, 198) 0.553333333334 0 7.25466666666 8.51333333334 3.58000000001 3.25066666667 2.99999999999 4.83866666667
1048909 211 (5, 70) 41.684 0 9.67199999999 3.46666666666 1.57733333333 1.39066666666 1.28666666667 3.80666666666
1048909 223 (3, 222) 14.4306666667 0 10.4133333333 13.036 4.976 4.63333333333 4.14133333333 6.72133333333
1048909 227 (8, 113) 153.981333333 0 13.6453333333 6.83333333333 2.828 2.56399999999 2.31866666667 5.39733333334
1048909 229 (2, 12) 6.12 3.15866666667 11.276 0.917333333336 0.350666666665 0.277333333332 0.256000000004 3.65199999999
1048909 233 (1, 232) 0.809333333328 0 12.3506666667 9.35333333333 5.20933333333 4.69600000001 4.27866666666 6.27466666666
1048909 239 (1, 238) 0.866666666669 0 13.9106666667 10.6906666667 5.896 5.5 4.87733333334 7.26533333333
1048909 241 (3, 120) 17.3546666667 0 13.728 8.28133333333 3.28133333334 2.92933333333 2.64533333334 6.32666666666
1048909 243 (2, 81) 6.93600000001 5.38533333334 12.0066666667 3.33733333334 1.63333333333 1.52133333333 1.34933333334 3.352
1048909 251 (1, 10) 0.977333333334 0 13.6813333333 0.701333333331 0.36533333333 0.294666666673 0.271999999997 3.07333333333
1048919 131 (1, 130) 0.212 0 5.19333333334 1.36533333333 1.26000000001 1.14533333333 1.11066666666 1.31066666667
1048919 137 (6, 136) 22.9013333333 0 3.636 2.24933333333 1.36800000001 1.22533333334 1.18933333332 1.81866666666
1048919 139 (1, 69) 0.243999999996 0 5.276 1.21333333334 0.813333333324 0.766666666682 0.715999999995 1.484
1048919 149 (8, 148) 55.696 0 4.38266666667 3.052 1.772 1.61466666666 1.54000000001 2.35333333333
1048919 151 (3, 50) 5.89733333334 0 5.92133333333 1.10266666667 0.713333333328 0.657333333336 0.617333333328 1.61866666668
1048919 157 (10, 52) 107.609333333 0 4.74533333333 1.20133333333 0.74 0.68266666666 0.664000000009 1.79333333333
1048919 163 (2, 81) 3.45866666667 1.732 4.84266666666 2.08533333333 1.29333333333 1.19333333334 1.11866666667 2.31066666667
1048919 167 (7, 166) 53.52 0 6.73466666666 4.592 2.29466666667 2.136 1.99066666666 3.10133333333
1048919 169 (6, 13) 37.6 0 5.41066666667 0.430666666662 0.176000000007 0.159999999994 0.149333333335 1.532
1048919 173 (1, 172) 0.402666666661 0 5.66266666667 3.45866666666 2.48133333333 2.27733333333 2.136 2.83066666667
1048919 179 (2, 89) 4.39866666668 1.96933333333 6.41333333333 1.88 1.54666666666 1.43866666667 1.32266666666 2.156
