# ./benchmark.sh 01 5 2**9 5 2**8 2 3
# model name	: Intel(R) Xeon(R) CPU E5-4650 v2 @ 2.40GHz
# SageMath version 7.5.beta5, Release Date: 2016-12-01
# ffisom revision 02167f074dc8f8f84f0bf71565f7be5363db18cc
# command="import os; sys.path.append(os.getcwd()); from benchmark import *; benchmark_all(pbound=[5,2**9], nbound=[5,2**8], prime=2, loops=3, tmax=600, verbose=True, write=True, overwrite=False, fname=os.getcwd()+'/01.dat', )"
7 163 (1, 162) 0.0220584074656 0 0 1.84272901217 0.792971293132 0.635721127192 0.428623358409 0.428619623184 0.857415437698
7 167 (3, 83) 0.54836901029 0 0.850246747335 0.653522332509 0.379224936167 0.412137905757 0.290344079336 0.301792383194 0.825087070465
7 169 (4, 156) 0.892903645833 0 0.239622036616 3.28516165415 0.515969673793 0.672492106756 0.456306934357 0.457627932231 0.910180966059
7 173 (2, 172) 0.273729324341 0.190939585368 0.329683144887 1.63474535942 0.804124355316 0.857416391373 0.565887292226 0.566275596619 1.13533266385
7 179 (2, 178) 0.286914666494 0.18808833758 0.368177652359 1.79496773084 0.891546010971 0.94223578771 0.627248605092 0.630265394847 1.24533232053
7 181 (2, 12) 0.2919596831 0.168608029683 0.302494764328 0.111418247223 0.0778594017029 0.0726976394653 0.0526756445567 0.0682142575582 0.610931396484
7 191 (1, 10) 0.0281032721202 0 0.354840755463 0.110782623291 0.0751483440399 0.076546271642 0.053836663564 0.0716316699982 0.724903662999
7 193 (4, 24) 1.11200428009 0 0.37637869517 0.235707362493 0.155023256938 0.138143142064 0.106968005498 0.12828707695 0.916314045588
7 197 (1, 98) 0.0371064345042 0 0.643512407939 1.05274732908 0.558270374934 0.560237646103 0.394349654516 0.408931016922 1.0854956309
7 199 (4, 99) 1.14435601234 0 0.373422781626 1.09751971563 0.608998378118 0.62309106191 0.43265970548 0.447015682856 1.13059957822
7 211 (10, 210) 14.6199466387 0 0.475084702174 8.24762622515 1.37172166506 1.42931763331 0.908132712046 0.910005013148 1.72499259313
7 223 (12, 37) 24.7579013507 0 0.56538661321 0.527758042018 0.322045008341 0.322208325068 0.221956094106 0.251932938894 1.3900492986
7 227 (24, 113) 126.742032687 0 0 1.64114340146 0.829567035039 0.846448024114 0.561369339625 0.58379427592 1.61052894592
7 229 (4, 228) 1.54454723994 0 0 3.73609002431 1.59869726499 1.67533485095 1.02998201052 1.03374028206 2.08174959819
7 233 (1, 116) 0.0392209688822 0 0.452238400777 3.25327531497 0.908491055171 0.886174678802 0.629382689794 0.641608635585 1.31712905566
7 239 (1, 238) 0.0417889753977 0 0 7.80307666461 1.91921242078 2.0553782781 1.2946079572 1.2973057429 2.02820499738
7 241 (1, 240) 0.0537293752035 0 0.606054067612 4.28068772952 1.93769168854 1.95743465424 1.2767624855 1.27727135022 2.677409331
7 243 (1, 81) 0.079087972641 0 0.481506665548 4.1884680589 0.520868619283 0.611688296 0.426076014837 0.453904708227 1.68424328168
7 251 (1, 125) 0.054901599884 0 0.677391608556 2.2868177096 1.17696070671 1.26965928078 0.8303343455 0.859216928482 2.419561704
11 5 (1, 1) 0.00227467219035 0 0.014848947525 0.000680287679036 7.80423482259e-05 5.76178232829e-05 5.56310017904e-05 0 0
11 7 (4, 3) 0.0839170614878 0 0.0167026519775 0.00110872586568 0.000383377075195 0.000384648640951 0.000327110290527 0.000302076339722 0.000368595123291
11 9 (2, 6) 0.0317477385203 0.011289358139 0.020681699117 0.00120298067729 0.000985701878866 0.00105500221252 0.000855604807536 0.000799973805745 0.000946283340454
11 13 (2, 12) 0.0377316474915 0.011389652888 0.0199709733327 0.00173719724019 0.00188295046488 0.00222563743591 0.0016618569692 0.00160932540894 0.00206796328227
11 17 (6, 16) 0.0747346083323 0 0.0174369812012 0.00260702768962 0.00299127896627 0.00349640846252 0.00267871220907 0.00262403488159 0.00339277585347
11 19 (2, 3) 0.0405203501383 0.0157798131307 0.0173223018646 0.00202870368958 0.00108536084493 0.00130399068197 0.00101335843404 0.00108766555786 0.00237862269084
11 23 (2, 22) 0.0529353618622 0.0172819296519 0.0197359720866 0.00589990615845 0.00609866778056 0.00747092564901 0.00535257657369 0.00528573989868 0.00733423233032
11 25 (4, 5) 0.0691386858622 0 0.0216302871704 0.00273831685384 0.00202997525533 0.00229573249817 0.00186427434285 0.0021026134491 0.00514602661133
11 27 (2, 18) 0.0537606875102 0.0217997233073 0.0206569830577 0.00602165857951 0.00596141815186 0.00762335459391 0.00550325711568 0.00558662414551 0.00916934013367
11 29 (2, 28) 0.0568454265594 0.0185342629751 0.0231206417084 0.0100464026133 0.00963505109151 0.0114301045736 0.00807309150696 0.00802572568258 0.011340379715
11 31 (2, 30) 0.0574700832367 0.0214362939199 0.0273449420929 0.0129206180573 0.011775970459 0.0144532521566 0.010130961736 0.0101033051809 0.0151064395905
11 37 (4, 6) 0.106915950775 0 0.0295037428538 0.00476574897766 0.00369477272034 0.00450960795085 0.00339372952779 0.00398500760396 0.0115349292755
11 41 (1, 40) 0.00382399559021 0 0.0430252552032 0.0250957012177 0.0213030179342 0.023992061615 0.0177817344666 0.0177380243937 0.02854291598
11 43 (4, 7) 0.120997349421 0 0.0313256581624 0.00626230239868 0.00524973869324 0.006560643514 0.00479499499003 0.00531498591105 0.015483935674
11 47 (3, 46) 0.0980999469757 0 0.0381387074788 0.041047334671 0.0307226975759 0.038522084554 0.0257538954417 0.0257236162821 0.042202313741
11 49 (4, 21) 0.145881334941 0 0.0367659727732 0.0170500278473 0.0135502815247 0.0167897542318 0.0125377178192 0.0131305853526 0.0313163598378
11 53 (1, 26) 0.00462675094604 0 0.0598169962565 0.0256109237671 0.0213557084401 0.0245756308238 0.0180850028992 0.0188197294871 0.0388873418172
11 59 (6, 58) 0.323184331258 0 0.0548210144043 0.0763066609701 0.0510237216949 0.0599463780721 0.0414729913076 0.0415103435516 0.067706267039
11 61 (6, 4) 0.333179712296 0 0.0589888890584 0.0079193909963 0.00572903951009 0.0070280234019 0.00539143880208 0.00725825627645 0.0380094051361
11 67 (2, 66) 0.0978910128276 0.0428073406219 0 0.102507988612 0.0685733159383 0.0752409299215 0.0547313690186 0.0547509988149 0.0957926909129
11 71 (8, 70) 0.711729367574 0 0.0743676821391 0.126968065898 0.0828689734141 0.0936106046041 0.0663250287374 0.0664646625519 0.11340435346
11 73 (4, 72) 0.256071726481 0 0.0671590169271 0.127822637558 0.0851679642995 0.0901583830516 0.0670817693075 0.0673553148905 0.117759386698
11 79 (1, 39) 0.0083433787028 0 0.111964623133 0.0829017162323 0.0610073407491 0.0718136628469 0.0505758921305 0.0526754061381 0.117878993352
11 81 (2, 54) 0.121754725774 0.0665629704793 0.0865059693654 0.116312265396 0.0612856547038 0.0729006926219 0.0561970074972 0.0568093458811 0.103898604711
11 83 (1, 41) 0.00857377052307 0 0.0898359616597 0.0898456573486 0.0654962857564 0.0734543005625 0.0530660152435 0.055406332016 0.128257274628
11 89 (2, 22) 0.121629079183 0.058092991511 0.104911963145 0.0541483561198 0.0443206628164 0.0465256373088 0.0354603131612 0.0391964117686 0.127943674723
11 97 (1, 48) 0.0112369855245 0 0.116656064987 0.13593228658 0.0931200186412 0.0947943528493 0.071950674057 0.0750970045726 0.189918994904
11 101 (3, 100) 0.247548262278 0 0.126187324524 0.330497026443 0.192795276642 0.204818646113 0.145605484645 0.145888964335 0.261549313863
11 103 (6, 102) 0.826421658198 0 0.138703584671 0.366783380508 0.213616053263 0.237637996674 0.163905700048 0.163605690002 0.285397291183
11 107 (6, 53) 0.897371292114 0 0.174173037211 0.190907001495 0.130241076152 0.142743587494 0.102912584941 0.107588688533 0.267993291219
11 109 (5, 108) 0.663036346436 0 0.15466094017 0.427273352941 0.245993375778 0.273298899333 0.187598069509 0.187055746714 0.327448685964
11 113 (1, 56) 0.0159889856974 0 0.207682053248 0.215685606003 0.145600001017 0.149118979772 0.111359993617 0.116942723592 0.309485991796
11 125 (2, 25) 0.236324707667 0.103138685226 0.189321041107 0.135713577271 0.0569446086884 0.0715349515279 0.0484646956126 0.0532896518707 0.15842628479
11 127 (2, 63) 0.193764368693 0.115740696589 0 0.325154304504 0.207833607992 0.238873720169 0.162348588308 0.168614387512 0.399794975917
11 131 (1, 65) 0.0217019716899 0 0.233421961466 0.319056987762 0.201930602392 0.206970055898 0.152993996938 0.160660584768 0.454462607702
11 137 (2, 68) 0.2187119325 0.126780668894 0.222941716512 0.357126951218 0.23135360082 0.233147939046 0.170463005702 0.177128632863 0.465446949005
11 139 (4, 69) 0.67814819018 0 0.222036043803 0.388706922531 0.248707294464 0.26583592097 0.189604043961 0.196401913961 0.504726966222
11 149 (2, 148) 0.258518616358 0.158037106196 0.292297442754 1.03013292948 0.552723010381 0.583060979843 0.399973233541 0.399762948354 0.761164585749
11 151 (2, 75) 0.247993389765 0.164380073547 0 0.51086473465 0.332585016886 0.357497692108 0.254824638367 0.264313936234 0.702248652776
11 157 (10, 39) 8.76842840513 0 0.293713887533 0.271433989207 0.177886327108 0.184660991033 0.131992340088 0.145623366038 0.571298281352
11 163 (2, 162) 0.273155927658 0.173447052638 0.246666113536 1.29447348913 0.658146619797 0.678448279699 0.461380322774 0.461575269699 0.82553545634
11 167 (1, 83) 0.0374993483226 0 0.713376283646 0.673611402512 0.409519354502 0.432956933975 0.305580059687 0.319570700328 0.873634417852
11 169 (4, 156) 1.50755198797 0 0.32133769989 3.29299362501 0.556514898936 0.712928930918 0.493064403534 0.495760281881 0.99139269193
11 173 (1, 172) 0.0277152856191 0 0.810010592143 1.61326328913 0.869780063629 0.943556944529 0.626541137695 0.626778364182 1.14064367612
11 179 (1, 178) 0.0316190719604 0 0.372502009074 1.77628302574 0.95478105545 1.02662301064 0.685174624125 0.685722986857 1.25108599663
