# ./benchmark.sh 04 2**20 2**20+2**8 5 2**8 2 3
# model name	: Intel(R) Xeon(R) CPU E5-4650 v2 @ 2.40GHz
# SageMath version 7.5.beta5, Release Date: 2016-12-01
# ffisom revision 02167f074dc8f8f84f0bf71565f7be5363db18cc
# command="import os; sys.path.append(os.getcwd()); from benchmark import *; benchmark_all(pbound=[2**20,2**20+2**8], nbound=[5,2**8], prime=2, loops=3, tmax=600, verbose=True, write=True, overwrite=False, fname=os.getcwd()+'/04.dat', )"
1048589 163 (2, 81) 3.56582172712 1.95296525955 4.39124838511 2.14040335019 1.21847661336 1.14911222458 1.04380901655 1.16258835793 2.27516293526
1048589 167 (1, 166) 0.390106360118 0 4.971205314 4.76527396838 2.29863031705 2.25417462985 1.96696798007 1.9669093291 3.12544202805
1048589 169 (2, 39) 3.92691596349 1.97870802879 4.70023862521 1.13541563352 0.504241704941 0.489864428838 0.440706570943 0.638243436813 1.84726158778
1048589 173 (1, 43) 0.407641569773 0 5.11144598325 0.895754893621 0.699878692627 0.6523056825 0.588895003001 0.773142973582 1.52791039149
1048589 179 (2, 178) 4.52072254817 2.32888698578 5.1928516229 3.99652632078 2.77317722638 2.67818633715 2.34646399816 2.34700012207 3.43551111221
1048589 181 (6, 10) 46.430937926 0 5.36755100886 0.448547919591 0.197474718094 0.176736036936 0.159209251404 0.450013399124 1.92704367638
1048589 191 (2, 2) 5.37515632312 2.69700837135 6.22877534231 0.160042683283 0.0713086922963 0.0683267116547 0.074596563975 0.390299399694 1.08420936267
1048589 193 (1, 64) 0.524812301 0 6.86512772242 2.56731669108 1.14264877637 0.981033007304 0.915507396062 1.15560134252 3.01841402054
1048589 197 (3, 98) 11.3081799348 0 7.64293702443 4.14726384481 1.89011470477 1.74843700727 1.56831860542 1.7470916907 3.68209369977
1048589 199 (1, 9) 0.562256336212 0 7.0054816405 0.524202108383 0.227559963862 0.188323020935 0.173050959905 0.540419975917 2.48306067785
1048589 211 (10, 210) 222.561401923 0 8.64498964945 10.7009088993 3.99601793289 3.84694679578 3.2695016861 3.27094864845 5.54077665011
1048589 223 (3, 111) 15.089887778 0 9.02026899656 6.66604471207 2.87444766363 2.86954657237 2.37258601189 2.6287689209 5.37098566691
1048589 227 (8, 113) 155.912192027 0 9.45700303713 6.90835134188 2.83002575239 2.66527167956 2.29840302467 2.56971700986 5.49215356509
1048589 229 (6, 76) 81.2894121011 0 10.1589951515 4.79408955574 1.93737030029 1.75731865565 1.545957009 1.90897599856 4.92567165693
1048589 233 (1, 4) 0.834005276362 0 11.7589596907 0.426184733709 0.17268371582 0.132321278254 0.135197559992 0.644272406896 2.36900703112
