# model name	: Intel(R) Xeon(R) CPU E5-2620 v2 @ 2.10GHz
# SageMath version 7.4, Release Date: 2016-10-18
# 8afd80bc6921e4223fb761fec93f3f7e4d61f8a6
# import os; sys.path.append(os.getcwd()); from benchmark import *; benchmark_all(pbound=[2**10,2**11], nbound=[3,2**8], prime=2, loops=10, verbose=True, write=True, fname=os.getcwd()+'/03.dat')
1039 73 (2, 24) 0.1872 0.1388 0.2276 0.0752 0.0563999999998 0.0560000000001 0.0487999999999 0.1256
1039 79 (4, 26) 0.768 0 0.334 0.1152 0.0720000000001 0.0735999999999 0.0624 0.168
1039 81 (1, 27) 0.0396000000001 0 0.3744 0.1116 0.05 0.0544 0.0464 0.148
1039 83 (2, 82) 0.2372 0.2052 0.3692 0.2936 0.2024 0.2252 0.1792 0.2456
1039 89 (1, 88) 0.0283999999998 0 0.4268 0.4032 0.2364 0.2376 0.2008 0.2512
1039 97 (4, 32) 1.214 0 2.2536 0.2096 0.1124 0.1056 0.0928 0.266
1039 101 (6, 100) 3.2168 0 0.6252 0.744 0.314 0.308 0.2568 0.4184
1039 103 (6, 17) 3.2384 0 0.6456 0.1232 0.0755999999998 0.0752 0.0628000000001 0.2624
1039 107 (6, 53) 3.5684 0 2.4296 0.4568 0.218 0.2188 0.1816 0.4016
1039 109 (10, 108) 11.5468 0 0.7288 1.0064 0.4164 0.3992 0.328 0.5296
1039 113 (1, 56) 0.0468000000001 0 0.8872 0.3748 0.2412 0.2364 0.1996 0.3256
1039 121 (6, 55) 4.5912 0 0.9164 0.592 0.2476 0.2708 0.2264 0.5268
1039 125 (1, 50) 0.0588 0 0.966 0.3952 0.226 0.2532 0.2068 0.3716
1039 127 (1, 126) 0.0639999999999 0 2.936 1.7176 0.6796 0.6992 0.5656 0.9088
1039 131 (2, 130) 0.536 0.3364 1.0636 1.1968 0.6896 0.6708 0.5708 0.7576
1039 137 (2, 136) 0.582 0.3824 1.1204 2.0208 0.7824 0.7528 0.64 1.0824
1039 139 (4, 69) 2.5808 0 1.238 1.0664 0.4448 0.4404 0.364 0.8636
1039 149 (8, 37) 15.0248 0 3.7744 0.8288 0.4092 0.3816 0.2424 1.3444
1039 151 (1, 150) 0.1444 0 3.3348 3.8228 1.2512 1.624 1.1032 1.8852
1039 157 (10, 156) 34.8812 0 2.2328 4.4844 1.6996 1.7 1.3136 2.0292
1039 163 (1, 27) 0.1948 0 4.3456 0.7912 0.3928 0.3304 0.3116 1.2144
1039 167 (14, 166) 80.3084 0 3.3112 4.1748 1.3244 1.3132 1.0676 1.8128
1039 169 (12, 26) 47.1488 0 1.6724 0.6364 0.1936 0.2128 0.1592 1.0312
1039 173 (1, 1) 0.1268 0 4.2384 0.0103999999999 0.0108 0.032 0 0
1039 179 (1, 89) 0.1404 0 2.1172 1.7284 0.8608 0.8368 0.6728 1.3
1039 181 (1, 180) 0.1384 0 4.8232 5.4776 1.568 1.5752 1.2356 2.1796
1039 191 (2, 38) 1.1444 0.8552 2.5172 0.8764 0.446 0.434 0.3452 1.1272
1039 193 (4, 64) 5.2556 0 2.3492 2.1376 0.6604 0.8208 0.4896 1.8052
1039 197 (18, 49) 177.2572 0 2.4416 1.7536 0.5308 0.4632 0.3892 1.7468
1039 199 (4, 198) 5.6872 0 5.404 7.9492 2.1276 1.9872 1.6356 2.9416
1039 211 (10, 210) 53.2496 0 5.7364 9.3916 2.3092 2.2576 1.7616 3.2384
1039 223 (6, 222) 18.2436 0 6.6124 11.7936 2.9716 3.0248 2.3368 4.0828
1039 227 (6, 113) 19.1444 0 7.0756 5.8988 1.6544 1.556 1.2628 3.232
1039 229 (3, 76) 4.0572 0 3.2704 4.0348 1.1292 1.0228 0.8496 2.9224
1039 233 (2, 58) 1.7816 1.412 3.46 2.032 0.8944 0.7844 0.658 1.9136
1039 239 (1, 119) 0.262 0 3.8412 4.4956 1.9852 1.9456 1.5348 3.0224
1039 241 (3, 120) 6.1152 0 4.8172 9.3284 2.7556 2.696 2.332 4.7072
1039 243 (1, 81) 0.4472 0 4.3004 3.1884 1.1744 1.2628 0.95 2.2472
