# model name	: Intel(R) Xeon(R) CPU E5-2620 v2 @ 2.10GHz
# SageMath version 7.4, Release Date: 2016-10-18
# 8afd80bc6921e4223fb761fec93f3f7e4d61f8a6
# import os; sys.path.append(os.getcwd()); from benchmark import *; benchmark_all(pbound=[2**30,2**30+2**10], nbound=[3,2**8], prime=2, loops=10, verbose=True, write=True, fname=os.getcwd()+'/05.dat')
1073741839 191 (2, 95) 13.4344 5.4844 21.35 4.486 3.2896 3.1276 2.9312 4.528
1073741839 193 (4, 32) 70.6748 0 44.1492 2.2076 0.996400000001 0.831599999999 0.869200000001 4.242
1073741839 197 (9, 49) 501.252 0 19.6772 3.482 1.582 1.3324 1.3472 4.752
1073741839 199 (4, 99) 75.3 0 22.4904 7.234 3.6172 3.12 3.2236 6.5276
1073741839 211 (10, 70) 822.4168 0 23.8628 5.9736 2.6048 2.2868 2.2332 6.2988
1073741839 223 (4, 6) 99.342 0 24.4368 0.852799999999 0.332800000001 0.268400000001 0.290399999998 5.3988
1073741839 227 (8, 113) 526.892 0 84.9592 11.3928 4.7384 4.2684 4.0824 8.9692
1073741839 229 (12, 76) 1320.246 0 66.4024 8.0316 3.2512 2.8164 2.7552 7.984
1073741839 233 (1, 232) 2.0356 0 80.186 15.8364 8.3264 7.4396 7.1316 10.0668
1073741839 239 (2, 119) 22.3324 9.7172 30.6596 9.0948 5.6288 5.2412 4.8796 8.9004
1073741839 241 (1, 40) 2.3104 0 32.7796 4.89 1.8268 1.52 1.4908 7.8276
1073741839 243 (1, 81) 3.7492 0 31.6048 9.7308 2.836 2.4888 2.3904 8.5156
1073741839 251 (2, 250) 24.9012 11.152 35.848 20.9684 10.6544 9.8596 9.1068 11.1812
1073741843 3 (2, 2) 0.0248000000021 0.0116000000038 0.00639999999548 0.000800000003073 0.000400000001537 0.000399999995716 0.000400000001537 0.000400000001537
1073741843 5 (1, 4) 0.00160000000033 0 0.0244000000006 0.000799999997253 0.00119999999879 0.00120000000461 0.00119999999879 0.00119999999879
1073741843 7 (1, 2) 0.00239999999758 0 0.0299999999988 0.00119999999879 0.00119999999879 0.000800000003073 0.00160000000033 0.00119999999879
1073741843 9 (2, 6) 0.0696000000054 0.045199999999 0.032799999998 0.00119999999879 0.00279999999912 0.00280000000494 0.00319999999483 0.0024000000034
1073741843 11 (6, 5) 0.275600000005 0 0.0391999999993 0.00119999999879 0.00400000000373 0.00359999999637 0.00400000000373 0.0039999999979
1073741843 13 (4, 4) 0.183199999999 0 0.0703999999969 0.00160000000033 0.00360000000219 0.00320000000065 0.0039999999979 0.0039999999979
1073741843 17 (1, 8) 0.00879999999888 0 0.0916000000027 0.00359999999637 0.00920000000042 0.00800000000163 0.00920000000042 0.0091999999946
1073741843 19 (5, 3) 0.562799999997 0 0.1408 0.00320000000065 0.00439999999944 0.0039999999979 0.00519999999669 0.00720000000438
1073741843 23 (1, 2) 0.0135999999999 0 0.155199999997 0.00360000000219 0.00439999999944 0.00480000000098 0.00599999999977 0.00879999999888
1073741843 25 (1, 4) 0.0152000000002 0 0.172799999994 0.00520000000251 0.0124000000011 0.0119999999995 0.0127999999968 0.0184000000008
1073741843 27 (2, 18) 0.266399999999 0.138399999996 0.2076 0.0156000000075 0.0495999999926 0.0476000000024 0.0495999999985 0.0520000000019
1073741843 29 (1, 7) 0.0191999999981 0 0.238400000002 0.00800000000163 0.0139999999956 0.0135999999999 0.0148000000045 0.0140000000014
1073741843 31 (10, 15) 8.1368 0 0.254800000001 0.0192000000039 0.0319999999949 0.0288 0.031600000005 0.0383999999962
1073741843 37 (4, 18) 1.52120000001 0 0.425599999999 0.0295999999973 0.0488000000012 0.045199999999 0.0488000000012 0.0619999999995
1073741843 41 (1, 5) 0.0368000000017 0 0.5304 0.0111999999965 0.0176000000036 0.0167999999947 0.0200000000012 0.0368000000017
1073741843 43 (1, 21) 0.0407999999996 0 0.547600000002 0.0488000000012 0.0695999999996 0.0652000000002 0.0687999999966 0.0916000000027
1073741843 47 (2, 23) 0.554799999995 0.3 0.6652 0.0700000000012 0.0875999999989 0.082799999998 0.0859999999986 0.120000000001
1073741843 49 (2, 14) 0.602399999998 0.312400000001 0.695999999996 0.0404000000039 0.0431999999972 0.0396000000008 0.0460000000021 0.0911999999953
1073741843 53 (1, 52) 0.0687999999966 0 0.934400000004 0.137199999997 0.2 0.176799999998 0.190800000005 0.196799999999
1073741843 59 (12, 29) 57.7268 0 1.002 0.131599999999 0.156 0.146400000004 0.150799999997 0.217599999998
1073741843 61 (6, 60) 11.9656 0 1.1116 0.280800000002 0.309600000002 0.285200000001 0.294 0.344400000002
1073741843 67 (4, 66) 5.6824 0 1.36679999999 0.359600000002 0.376399999997 0.332400000002 0.353200000001 0.428799999994
1073741843 71 (4, 14) 6.4456 0 1.5628 0.0983999999997 0.0896000000008 0.0831999999995 0.0868000000017 0.246400000004
1073741843 73 (1, 4) 0.135999999999 0 1.6488 0.0411999999953 0.0324000000022 0.0315999999992 0.038400000002 0.223199999996
1073741843 79 (2, 26) 1.7284 0.899199999997 1.96 0.222000000003 0.212799999991 0.2 0.202400000009 0.418799999997
1073741843 81 (2, 54) 1.83840000001 0.938399999996 2.1152 0.303999999998 0.352400000003 0.334399999992 0.346000000002 0.451199999999
1073741843 83 (2, 41) 1.93960000001 0.856400000001 2.2296 0.275599999999 0.356799999997 0.334399999998 0.341200000001 0.445200000005
1073741843 89 (2, 11) 2.2752 0.985999999999 2.9756 0.0991999999969 0.106000000006 0.0987999999954 0.106800000003 0.312800000003
1073741843 97 (4, 32) 13.5676 0 5.70080000001 0.411599999998 0.332000000001 0.295600000001 0.312399999995 0.714399999997
1073741843 101 (6, 5) 39.1944 0 3.9392 0.101199999999 0.0712000000058 0.0659999999974 0.0735999999975 0.561600000004
1073741843 103 (2, 17) 3.2032 1.538 4.156 0.277999999997 0.220000000001 0.205599999998 0.207200000004 0.703599999996
1073741843 107 (8, 53) 89.8864 0 4.8112 0.865199999994 0.680000000005 0.6364 0.632799999998 1.112
1073741843 109 (1, 108) 0.343600000005 0 5.8352 1.8332 1.2764 1.1556 1.1724 1.55959999999
1073741843 113 (1, 112) 0.365999999997 0 4.8844 1.4076 1.3604 1.2084 1.2472 1.36400000001
1073741843 121 (3, 55) 11.652 0 5.7648 1.2088 0.820400000003 0.779599999997 0.779200000002 1.4768
1073741843 125 (2, 20) 4.876 2.0116 6.472 0.343599999999 0.303600000002 0.294799999997 0.296400000004 0.602399999998
1073741843 127 (4, 126) 25.8468 0 6.2636 3.3008 1.9876 1.84080000001 1.8012 2.496
1073741843 131 (2, 65) 5.50319999999 2.4728 6.9556 1.1304 1.1528 1.0584 1.0588 1.1028
1073741843 137 (1, 8) 0.581599999999 0 8.276 0.296799999999 0.162800000003 0.140399999998 0.151199999999 1.4124
1073741843 139 (2, 23) 6.2224 2.9164 10.6192 0.735600000003 0.458000000002 0.412400000001 0.416399999999 1.7028
1073741843 149 (1, 148) 0.712399999995 0 11.9396 5.3004 2.83319999999 2.54720000001 2.53879999999 3.7252
1073741843 151 (6, 25) 104.1976 0 20.1488 0.974800000002 0.564399999997 0.512799999997 0.504800000007 2.1508
1073741843 157 (10, 78) 380.1016 0 32.9664 3.2152 1.8876 1.80599999999 1.7224 3.4672
1073741843 163 (1, 162) 0.890399999998 0 35.5332 7.1204 3.5344 3.1788 3.1776 4.7252
1073741843 167 (7, 166) 194.5852 0 33.5716 8.0084 3.7984 3.4568 3.376 5.0292
1073741843 169 (1, 52) 0.960399999999 0 27.578 2.4796 1.1544 1.0508 1.05 3.2012
1073741843 173 (2, 43) 10.2996 5.644 14.4112 1.37560000001 1.1544 1.0312 1.0232 1.7948
1073741843 179 (1, 178) 1.0852 0 35.4324 6.6716 4.4736 4.08799999999 3.9712 5.4136
1073741843 181 (6, 60) 160.704 0 41.9884 3.53479999999 1.7956 1.6112 1.57760000001 4.2156
1073741843 191 (2, 95) 13.3552 6.1532 19.1124 4.306 3.26 3.116 2.898 4.6436
1073741843 193 (2, 48) 13.5196 5.9116 22.2408 3.2224 1.4568 1.2148 1.242 4.5712
1073741843 197 (3, 98) 37.4176 0 57.8796 6.8444 3.25599999999 2.9908 2.8328 6.0388
1073741843 199 (4, 99) 75.2892 0 51.3752 7.25240000001 3.41039999999 3.1268 2.996 6.3112
1073741843 211 (5, 30) 148.922 0 55.9872 2.6732 1.13199999999 0.953600000002 0.935599999997 5.2012
