# ./benchmark.sh 02 2**9 2**10 5 2**8 2 3
# model name	: Intel(R) Xeon(R) CPU E5-4650 v2 @ 2.40GHz
# SageMath version 7.5.beta5, Release Date: 2016-12-01
# ffisom revision 02167f074dc8f8f84f0bf71565f7be5363db18cc
# command="import os; sys.path.append(os.getcwd()); from benchmark import *; benchmark_all(pbound=[2**9,2**10], nbound=[5,2**8], prime=2, loops=3, tmax=600, verbose=True, write=True, overwrite=False, fname=os.getcwd()+'/02.dat', )"
541 43 (1, 21) 0.00787870089213 0 0.124150594076 0.022225300471 0.0244539578756 0.0256039301554 0.0213946501414 0.0232076644897 0.0380070209503
541 47 (6, 23) 0.555554628372 0 0.105695327123 0.0303382873535 0.0298139254252 0.0319476922353 0.0262363751729 0.0291239420573 0.0474836031596
541 49 (4, 21) 0.288720925649 0 0.109475294749 0.0260602633158 0.0230890115102 0.0253239472707 0.0214607715607 0.0240633487701 0.0452336470286
541 53 (2, 26) 0.129355033239 0.0679269631704 0.110992670059 0.0302406946818 0.0354703267415 0.036335627238 0.0318359533946 0.0350983937581 0.0495999654134
541 59 (12, 58) 3.95930957794 0 0.149683475494 0.120722055435 0.0855233669281 0.0907007058462 0.0722757180532 0.0715796947479 0.105300982793
541 61 (3, 20) 0.257094542185 0 0.148567756017 0.0439063707987 0.0381383895874 0.0396590232849 0.0332379341125 0.0381035804749 0.0770012537638
541 67 (4, 22) 0.499089638392 0 0.206129630407 0.0569450060527 0.04616467158 0.0444549719493 0.038848400116 0.0451336701711 0.0959042708079
541 71 (4, 70) 0.561934391658 0 0.199691613515 0.214714368184 0.13516497612 0.13960591952 0.115217049917 0.114795684814 0.172770659129
541 73 (4, 24) 0.623761018117 0 0.216052611669 0.0745776494344 0.0542905330658 0.0539110501607 0.0473396778107 0.0538276831309 0.12132692337
541 79 (4, 13) 0.680778344472 0 0.252332369486 0.0523176193237 0.0376340548197 0.0394434134165 0.0319292545319 0.0435179869334 0.130068937937
541 81 (2, 3) 0.211229960124 0.125938256582 0.259162028631 0.0161240100861 0.0205702781677 0.0183859666189 0.017113049825 0.0296583175659 0.0906263192495
541 83 (2, 82) 0.216374397278 0.139256556829 0.249241908391 0.251486380895 0.190668980281 0.193626324336 0.159074703852 0.159930626551 0.233751296997
541 89 (1, 88) 0.027007261912 0 0.299984057744 0.35350672404 0.223714272181 0.226143042247 0.185468673706 0.184941689173 0.237763404846
541 97 (4, 96) 1.04593364398 0 0.344721317291 0.618364572525 0.271873950958 0.262356996536 0.220059315364 0.220145463943 0.366150061289
