# ./benchmark.sh 06 2**40 2**40+2**8 5 2**8 2 3
# model name	: Intel(R) Xeon(R) CPU E5-4650 v2 @ 2.40GHz
# SageMath version 7.5.beta5, Release Date: 2016-12-01
# ffisom revision 02167f074dc8f8f84f0bf71565f7be5363db18cc
# command="import os; sys.path.append(os.getcwd()); from benchmark import *; benchmark_all(pbound=[2**40,2**40+2**8], nbound=[5,2**8], prime=2, loops=3, tmax=600, verbose=True, write=True, overwrite=False, fname=os.getcwd()+'/06.dat', )"
1099511627791 251 (1, 50) 4.37735827764 0 53.5477430026 14.6397279898 3.68916400274 3.22233470281 3.15169644356 5.31776865323 9.02390861511
1099511627803 5 (2, 4) 0.0491660435994 0.0259026686351 0.0287626584371 0.00145236651103 0.00136995315552 0.00109688440959 0.0013275941213 0.00128841400146 0.000994046529134
1099511627803 7 (2, 1) 0.0648233890533 0.0444609324137 0.031867980957 0.000689665476481 0.000406344731649 0.000450452168783 0.000435988108317 0 0
1099511627803 9 (1, 3) 0.00459575653076 0 0.0531489849091 0.001655737559 0.00245062510173 0.00204213460286 0.00281087557475 0.00341788927714 0.00206637382507
1099511627803 11 (2, 10) 0.0831799507141 0.0609520276388 0.0622573693593 0.00298730532328 0.00897630055745 0.00726795196533 0.00947769482931 0.00968194007874 0.00833638509115
1099511627803 13 (4, 6) 0.273142258326 0 0.0941665172577 0.00330988566081 0.00663844744364 0.00559838612874 0.00723965962728 0.00836833318075 0.00611996650696
1099511627803 17 (6, 16) 0.92182191213 0 0.136261542638 0.00941999753316 0.0226557254791 0.0178316434224 0.0220613479614 0.0223836898804 0.0199975967407
1099511627803 19 (1, 9) 0.0157540639242 0 0.220258633296 0.00816758473714 0.016614039739 0.0143603483836 0.0174074172974 0.0209131240845 0.0168450673421
1099511627803 23 (1, 22) 0.0191010634104 0 0.231829722722 0.0227456887563 0.0467053254445 0.0378517309825 0.0441896915436 0.0444489320119 0.0375657876333
1099511627803 25 (4, 20) 0.880100727081 0 0.271137634913 0.0263826052348 0.0403452714284 0.0337193012238 0.0419433116913 0.0419897238413 0.0378813743591
1099511627803 27 (1, 9) 0.0368467171987 0 0.320347309113 0.0148188273112 0.0203092892965 0.0178120136261 0.0229199727376 0.0302090644836 0.0258130232493
1099511627803 29 (2, 14) 0.298646847407 0.237858613332 0.352485259374 0.0216490427653 0.0392813682556 0.0352707703908 0.0418543815613 0.0475807189941 0.0388496716817
1099511627803 31 (10, 15) 12.9850105445 0 0.433124621709 0.0379650592804 0.0463104248047 0.0420149962107 0.0484759807587 0.0560884475708 0.0530773003896
1099511627803 37 (4, 4) 2.14734299978 0 0.669296344121 0.0189740657806 0.0170493125916 0.0159743626912 0.0200887521108 0.045689980189 0.0437723795573
1099511627803 41 (1, 40) 0.062914053599 0 0.823137680689 0.129948377609 0.16627907753 0.136509577433 0.160323301951 0.160433371862 0.150626341502
1099511627803 43 (2, 21) 0.721300999324 0.399784882863 0.829910039902 0.108698050181 0.107325394948 0.0951297283173 0.108237584432 0.127653757731 0.131999969482
1099511627803 47 (6, 23) 9.1105076472 0 1.03237104416 0.155431667964 0.139270067215 0.126249949137 0.138668696086 0.161701043447 0.174132347107
1099511627803 49 (2, 7) 0.843421300252 0.66557431221 1.16176096598 0.0478332837423 0.0344076156616 0.028964916865 0.039536078771 0.084770600001 0.0985915660858
1099511627803 53 (2, 52) 0.989611387253 0.562194347382 1.28699835141 0.318559646606 0.324170748393 0.27428372701 0.310499747594 0.309350013733 0.28863231341
1099511627803 59 (3, 58) 3.26093761126 0 1.74572769801 0.687174717585 0.431090752284 0.377380291621 0.413240035375 0.414924701055 0.447635968526
1099511627803 61 (1, 12) 0.151659647624 0 2.04307675362 0.148534695307 0.0948756535848 0.0859356721242 0.0981829961141 0.168692668279 0.208750327428
1099511627803 67 (4, 33) 8.13329633077 0 2.43182134628 0.499917348226 0.307837724686 0.270014047623 0.300223986308 0.360181967417 0.428365945816
1099511627803 71 (8, 70) 48.5782733758 0 2.65469392141 1.31853397687 0.696582078934 0.603505690893 0.669255971909 0.666236639023 0.75436425209
1099511627803 73 (2, 24) 2.08425068855 1.08723131816 2.74783635139 0.44731370608 0.254847367605 0.219852050145 0.251302719116 0.345734993617 0.445085366567
1099511627803 79 (4, 78) 11.8066236178 0 3.368897597 1.99207735062 0.913327058156 0.80570936203 0.867560227712 0.867711941401 1.01458875338
1099511627803 81 (1, 27) 0.64470465978 0 3.76103703181 0.620396296183 0.24532365799 0.198359966278 0.241887331009 0.365865866343 0.515243291855
1099511627803 83 (2, 41) 2.78322792053 1.39211495717 3.6559270223 0.642648379008 0.536492745082 0.473678270976 0.522087415059 0.608832995097 0.566777308782
1099511627803 89 (2, 88) 3.26976339022 1.75855167707 5.48469996452 1.87268455823 1.20133535067 1.02505199114 1.13190531731 1.1310693423 1.12603036563
1099511627803 97 (4, 32) 19.5322245757 0 5.71658062935 1.25989262263 0.512367725372 0.437552611033 0.499938249588 0.683924754461 0.998479763667
1099511627803 101 (1, 100) 0.499880949656 0 6.25432960192 4.71209398905 1.59596061707 1.36025436719 1.49146167437 1.48945895831 1.81270662944
1099511627803 103 (1, 102) 0.514935255051 0 6.329804341 5.17469724019 1.71597369512 1.50177669525 1.60393571854 1.60129499435 1.94204298655
1099511627803 107 (6, 106) 64.9490483602 0 7.02726078033 5.96814068158 1.87224698067 1.64512769381 1.74777793884 1.74888896942 2.13937036196
1099511627803 109 (10, 18) 227.669609944 0 8.10771131516 1.0027513504 0.355620304743 0.324356635412 0.355416615804 0.672338962555 1.09252802531
1099511627803 113 (2, 112) 5.61343089739 3.63357043266 7.67603476842 4.34807340304 2.11240434647 1.76177128156 1.94542129834 1.94017362595 2.1868707339
1099511627803 121 (10, 110) 412.303263903 0 10.7438128789 8.37979602814 2.34793535868 2.14874768257 2.24080260595 2.27246626218 2.88740754128
