# ./benchmark.sh 03 2**10 2**11 5 2**8 2 5
# model name	: Intel(R) Xeon(R) CPU E5-2620 v2 @ 2.10GHz
# SageMath version 7.5.beta5, Release Date: 2016-12-01
# ffisom revision 02167f074dc8f8f84f0bf71565f7be5363db18cc
# command="import os; sys.path.append(os.getcwd()); from benchmark import *; benchmark_all(pbound=[2**10,2**11], nbound=[5,2**8], prime=2, loops=5, tmax=600, verbose=True, write=True, overwrite=False, fname=os.getcwd()+'/03.dat')"
1033 233 (2, 116) 1.73130393028 1.21257843971 3.1243847847 4.22911477089 1.69129505157 1.63376255035 1.27827105522 1.34575486183 2.43256874084
1033 239 (1, 238) 0.263715219498 0 3.55777087212 9.61620078087 3.37962450981 3.64357066154 2.5492661953 2.54745063782 4.17859969139
1033 241 (6, 240) 21.6259215355 0 3.22345261574 14.8790283203 3.22271523476 3.28120160103 2.38419837952 2.39525551796 4.63851394653
1033 243 (2, 81) 1.91488213539 1.3659029007 3.32070088387 2.83516817093 0.803904390335 0.873787641525 0.637211275101 0.74148440361 2.09755182266
1033 251 (1, 250) 0.290291786194 0 4.03380141258 11.2935240269 3.8117565155 4.07875113487 2.85230498314 2.85009579659 4.74072999954
1039 5 (1, 2) 0.00179777145386 0 0.0127151966095 0.000927829742432 0.000269937515259 0.000273609161377 0.000273656845093 0.000235843658447 0.00025520324707
1039 7 (1, 6) 0.00181984901428 0 0.0106647491455 0.000887584686279 0.000826454162598 0.000845623016357 0.000773620605469 0.000753450393677 0.000790214538574
1039 9 (2, 3) 0.0338332176208 0.0123001098633 0.0144353866577 0.00107126235962 0.000771188735962 0.000779104232788 0.000793790817261 0.000811100006104 0.000854825973511
1039 11 (1, 5) 0.00221700668335 0 0.0186615467072 0.00126662254333 0.00143036842346 0.0014820098877 0.00144963264465 0.00150213241577 0.00139555931091
1039 13 (4, 2) 0.0578596115112 0 0.0214241027832 0.00144047737122 0.000878190994263 0.000915813446045 0.000868988037109 0.00117969512939 0.00139555931091
1039 17 (1, 8) 0.00312705039978 0 0.0232026576996 0.00222434997559 0.00324234962463 0.00330638885498 0.0031304359436 0.00337862968445 0.0040355682373
1039 19 (2, 18) 0.0542275428772 0.0231293678284 0.0344017505646 0.00399503707886 0.0074227809906 0.007515001297 0.0070161819458 0.00701332092285 0.00798063278198
1039 23 (2, 11) 0.0485219955444 0.0232711791992 0.0366367340088 0.00383105278015 0.00654067993164 0.00702285766602 0.00634636878967 0.00682640075684 0.00771155357361
1039 25 (4, 10) 0.10675778389 0 0.0420923233032 0.0042133808136 0.00522899627686 0.00538501739502 0.00509781837463 0.00576782226562 0.00825695991516
1039 27 (1, 9) 0.00601358413696 0 0.0397920131683 0.00449566841125 0.0053605556488 0.00568599700928 0.00520820617676 0.00615057945251 0.00934805870056
1039 29 (1, 7) 0.0045654296875 0 0.0482666015625 0.00411577224731 0.00504565238953 0.00524077415466 0.0048921585083 0.00609064102173 0.00779175758362
1039 31 (5, 5) 0.208511018753 0 0.0549954414368 0.00459880828857 0.00502157211304 0.00537176132202 0.00494561195374 0.0067024230957 0.011718416214
1039 37 (1, 18) 0.0064314365387 0 0.071045255661 0.0138510704041 0.0165913581848 0.0172655582428 0.0153950214386 0.0167371273041 0.0252789974213
1039 41 (2, 8) 0.0895833492279 0.0505007266998 0.0760282039642 0.00788841247559 0.00865039825439 0.00897302627563 0.00816535949707 0.0107929706573 0.0174093723297
1039 43 (5, 6) 0.383469963074 0 0.100228357315 0.00849900245667 0.00753498077393 0.00806522369385 0.00729484558105 0.0107744693756 0.0240555763245
1039 47 (6, 46) 0.597674369812 0 0.0978283882141 0.0768283367157 0.0516595840454 0.0559256076813 0.0461219787598 0.0460096359253 0.0643320083618
1039 49 (1, 42) 0.0093816280365 0 0.1144053936 0.0615180969238 0.0428050041199 0.0459334373474 0.0404830932617 0.0409496307373 0.0610135555267
1039 53 (1, 52) 0.011886548996 0 0.138430643082 0.0789860248566 0.0643190383911 0.0635334968567 0.0559285163879 0.0557999610901 0.0701115131378
1039 59 (12, 29) 4.35553627014 0 0.165095615387 0.0592833995819 0.0489654541016 0.0515887737274 0.0432101726532 0.0479986190796 0.0798662185669
1039 61 (6, 60) 1.03152084351 0 0.160413837433 0.156392812729 0.0911719799042 0.0966333866119 0.078809928894 0.0786334037781 0.115023946762
