# ./benchmark.sh 11 2**8 2**10 2**8 2**8+2**5 2 3
# model name	: Intel(R) Xeon(R) CPU E5-2620 v2 @ 2.10GHz
# SageMath version 7.5.beta5, Release Date: 2016-12-01
# ffisom revision 02167f074dc8f8f84f0bf71565f7be5363db18cc
# command="import os; sys.path.append(os.getcwd()); from benchmark import *; benchmark_all(pbound=[2**8,2**10], nbound=[2**8,2**8+2**5], prime=2, loops=3, tmax=600, verbose=True, write=True, overwrite=False, fname=os.getcwd()+'/11.dat')"
317 283 (2, 141) 2.29931696256 2.04782231649 3.53632442156 13.1369226774 2.87975541751 2.70475029945 2.00377178192 2.1584157149 5.51639493306
331 257 (2, 256) 1.86874866486 1.33167672157 2.91510995229 17.7966533502 3.38844625155 2.9515841802 2.29629333814 2.2962123553 4.76117070516
331 263 (3, 131) 4.64097293218 0 3.13938728968 9.99996399879 2.34197243055 2.14007679621 1.64100233714 1.74546742439 4.46800088882
331 269 (4, 67) 9.1355509758 0 3.09055407842 5.21205035845 1.24480867386 1.02666664124 0.802694956462 0.988752683004 3.95225540797
331 271 (6, 54) 23.4717473189 0 3.25429407756 4.33415301641 1.06001440684 0.917985359828 0.688130617142 0.871399323146 3.92690030734
331 277 (4, 92) 9.83875330289 0 3.49419530233 7.87446157138 1.75726191203 1.52104234695 1.17658893267 1.3422443072 4.47161706289
331 281 (2, 35) 2.22384373347 1.42412630717 3.49591326714 2.05789335569 0.773162682851 0.59019668897 0.464337587357 0.635126272837 3.00190258026
331 283 (3, 282) 5.51597364744 0 3.5508869489 26.7631515662 4.91290799777 4.91887633006 3.37331668536 3.38257567088 6.75338729223
337 257 (6, 256) 20.9856919448 0 2.98099795977 18.2094050248 3.44199371338 3.0126396815 2.33122094472 2.3010503451 4.80978369713
337 263 (6, 131) 22.0414599578 0 3.25945671399 10.0009366671 2.28089205424 2.1125477155 1.60965363185 1.71708106995 4.42588130633
337 269 (1, 268) 0.26614967982 0 3.39065965017 22.0424866676 4.03290168444 3.92849127452 2.77387976646 2.77001372973 5.74246327082
337 271 (2, 270) 2.0563703378 1.16864172618 3.08662605286 22.8925326665 4.3456556797 4.42733605703 3.05989090602 3.04593435923 6.06419340769
337 277 (2, 4) 2.17841005325 1.35996770859 3.53574872017 0.442304054896 0.154045979182 0.0996800263723 0.0827849706014 0.289933363597 3.38834230105
337 281 (1, 140) 0.287229935328 0 3.46774800618 7.96642899513 2.7084180514 2.45208533605 1.89074484507 1.97360507647 4.20273399353
337 283 (3, 47) 5.56055339177 0 3.50589394569 4.22185071309 1.02386220296 0.843340317408 0.6443622907 0.820206721624 4.21790965398
347 257 (3, 256) 4.46040129662 0 3.0192100207 18.1137566566 3.50667667389 3.05955497424 2.44902610779 2.45409806569 4.85524757703
347 263 (1, 262) 0.250467379888 0 3.16470901171 20.3716673056 4.120043993 3.9808883667 2.92182636261 2.92385435104 5.57761828105
347 269 (1, 67) 0.268503983816 0 3.4302740097 5.21418531736 1.23697463671 1.02294699351 0.828369379044 1.01091186206 3.93581064542
347 271 (1, 270) 0.265012741089 0 3.35170165698 22.9399580161 4.45980532964 4.56858293215 3.22600905101 3.23383792241 6.20564985275
347 277 (4, 138) 9.89586138725 0 3.73891480764 12.0486660004 2.73038681348 2.48355992635 1.93413170179 2.05316670736 5.0896469752
347 281 (1, 140) 0.293665965398 0 3.71797776222 7.93537163734 2.70204567909 2.48790597916 1.96276934942 2.00908501943 3.04827626546
347 283 (3, 47) 5.51103750865 0 3.76078041395 4.2136472861 1.01515698433 0.81956799825 0.632896661758 0.857797622681 4.19278232257
349 257 (3, 64) 4.44066667557 0 3.08526396751 4.32593814532 1.06159003576 0.805725971858 0.687017361323 0.845416307449 3.2988790671
349 263 (2, 131) 1.96204741796 1.59817536672 3.13675411542 9.85687104861 2.31732670466 2.10602029165 1.63387028376 1.73906040192 4.42054867744
349 269 (8, 67) 44.9030563037 0 3.19534707069 5.31883438428 1.20792333285 1.01130064329 0.820600748062 0.998138984044 3.95066372554
349 271 (3, 135) 4.99827400843 0 3.32660595576 11.3635818958 2.65942104657 2.53260525068 1.90140167872 2.03754003843 5.07482290268
349 277 (4, 276) 10.0797700087 0 3.36107269923 24.5399382909 4.67110594114 4.48741602898 3.27444640795 3.27443997065 6.35622000694
349 281 (1, 20) 0.292908350627 0 3.62837632497 1.1327448686 0.512343009313 0.380660613378 0.303939342499 0.509315649668 2.57879296939
349 283 (2, 47) 2.32184902827 1.4849460125 3.83857067426 4.24291499456 1.04519836108 0.850969632467 0.648195981979 0.882078727086 4.22721298536
353 257 (3, 256) 4.46993700663 0 3.07622265816 18.1424326897 3.42291371028 2.98503923416 2.32445764542 2.30950633685 4.78718558947
353 263 (3, 262) 4.65586638451 0 3.24725961685 20.3427729607 3.91587201754 3.80293599765 2.75432634354 2.75307591756 5.40458504359
353 269 (4, 134) 9.2972436746 0 3.20355168978 10.7337426345 2.43988529841 2.24807135264 1.69222267469 1.80439837774 4.76310229301
353 271 (6, 135) 23.6233904362 0 3.1404077212 11.1946976185 2.50130931536 2.39473501841 1.77699637413 1.88740134239 4.89107124011
353 277 (1, 46) 0.278052012126 0 3.70775866508 3.83616232872 0.908590316772 0.725511630376 0.553125063578 0.740862607956 3.81937932968
353 281 (2, 140) 2.20618931452 1.68450435003 3.60108033816 7.62096126874 2.58323764801 2.37881827354 1.8183769385 1.91305073102 4.25100660324
353 283 (6, 141) 26.4543906848 0 3.91493797302 13.1480619907 2.75990104675 2.64936359723 1.92555030187 2.04626933734 5.47166109085
359 257 (6, 256) 21.1826465925 0 2.96587324142 18.1359043916 3.57618029912 3.11346793175 2.48195703824 2.48381741842 4.90629132589
359 263 (3, 131) 4.66397190094 0 3.15763473511 9.95322696368 2.3125166893 2.12045224508 1.63924837112 1.75750056903 4.45157225927
359 269 (8, 268) 45.3137029807 0 3.25807150205 21.9843467077 4.27567442258 4.09869798024 2.99823236465 2.97514136632 5.86882861455
359 271 (6, 27) 23.8288656871 0 3.27336661021 2.20450878143 0.572978019714 0.463088989258 0.357475042343 0.577128728231 3.55354833603
359 277 (1, 92) 0.278209606806 0 3.51293794314 7.79690130552 1.70331271489 1.46345535914 1.16083598137 1.34103902181 4.42032965024
359 281 (2, 140) 2.25685238838 1.41599329313 3.7421139876 7.4598300457 2.75398095449 2.48730699221 1.9584634304 2.04822897911 3.06366705894
359 283 (3, 94) 5.47944863637 0 3.47341028849 8.57869839668 1.92123500506 1.64094297091 1.27962597211 1.46872735023 4.79430007935
367 257 (1, 256) 0.233539263407 0 3.06486829122 17.9128696918 3.49116762479 3.03300515811 2.40606935819 2.48980760574 4.90760095914
367 263 (3, 131) 4.72113339106 0 3.22603503863 9.95897332827 2.30250668526 2.04509758949 1.59989460309 1.72354340553 4.4469183286
367 269 (8, 268) 45.6217669646 0 3.188839674 22.1091103554 4.23550931613 4.00117095311 2.94543528557 2.93887933095 5.81115690867
367 271 (1, 270) 0.258397658666 0 3.2682094574 22.7476129532 4.54605126381 4.56715432803 3.24409000079 3.22375861804 6.18361695608
367 277 (2, 69) 2.22544161479 1.25734774272 3.45504935582 5.91009267171 1.36982925733 1.12102937698 0.898276646932 1.11121463776 4.19057734807
367 281 (2, 5) 2.25862367948 1.54085461299 3.54836042722 0.279121955236 0.178392966588 0.116960287094 0.100818951925 0.309033473333 2.87686864535
367 283 (2, 94) 2.29585035642 1.91501641273 3.51936539014 8.58841792742 1.92128094037 1.65152263641 1.27198934555 1.48986363411 4.92302838961
373 257 (3, 128) 4.58612028758 0 3.05412252744 8.93804240227 2.07602397601 1.75340263049 1.44162162145 1.56142791112 4.05708368619
373 263 (3, 262) 4.7826573054 0 3.08345937729 20.5215620995 4.07686003049 3.86628627777 2.88423132896 2.79688294729 5.43335668246
373 269 (8, 268) 45.0608393351 0 3.39180064201 22.0467859904 4.26018969218 4.11675198873 2.99775123596 2.99745965004 5.87133399645
373 271 (2, 18) 2.12938030561 1.3829685847 3.20998295148 1.48386128743 0.432991345723 0.332567930222 0.265986680984 0.488056023916 3.41456929843
373 277 (1, 276) 0.283492008845 0 3.45047100385 24.3102339904 4.57139992714 4.41139268875 3.20346697172 3.17997503281 6.22636628151
373 281 (2, 56) 2.25671203931 1.34582599004 3.36944095294 3.07014830907 1.16967598597 0.950324376424 0.748617013295 0.903232018153 2.0371983846
373 283 (6, 141) 26.4425362746 0 4.15348696709 13.1031579971 2.9262916247 2.77347604434 2.0859700044 2.23310470581 5.59669264158
379 257 (3, 128) 4.50967065493 0 2.82076795896 8.57087731361 1.98086667061 1.66657694181 1.41338396072 1.56883875529 4.06258765856
379 263 (3, 262) 4.83178798358 0 3.39507261912 20.360934337 4.0173116525 3.91229740779 2.96968444188 3.00166002909 5.65784660975
379 269 (8, 268) 46.5224755605 0 3.29754948616 22.258097887 4.45621109009 4.29595136642 3.17616804441 3.16141668955 6.03611723582
379 271 (3, 270) 5.14387869835 0 3.27986971537 23.2323784033 4.48927760124 4.62277332942 3.2884320418 3.28080662092 6.18173623085
379 277 (2, 46) 2.2416946888 1.40576895078 3.34996334712 3.8822230498 0.936680952708 0.749979813894 0.590512355169 0.813281297684 3.8654153347
379 281 (1, 35) 0.28652826945 0 3.49046246211 1.87395135562 0.775391022364 0.591578404109 0.477622032166 0.670557339986 2.22323727608
379 283 (3, 141) 5.64104596774 0 3.59028220177 13.0506095886 2.80871136983 2.65748763084 2.09311906497 2.26170833906 5.63272563616
383 257 (3, 256) 4.5569366614 0 3.65560134252 18.2302629948 3.58830197652 3.12083673477 2.55100607872 2.55233136813 4.90585700671
383 263 (3, 262) 4.77680301666 0 3.16648896535 20.2963586648 4.20083999634 3.98836501439 3.00843834877 3.0417646567 5.63161524137
383 269 (4, 268) 9.54446077347 0 3.52671162287 21.9717873732 4.39387965202 4.20937132835 3.17382971446 3.15424402555 6.01569692294
383 271 (3, 135) 5.07351930936 0 3.54493888219 11.2434409459 2.67673198382 2.54410441717 1.96450559298 2.11374632517 4.9891017278
383 277 (2, 138) 2.17082285881 1.44167757034 3.18587374687 12.0003790061 2.73896010717 2.46666828791 1.94926404953 2.10344139735 5.14543374379
383 281 (1, 40) 0.295287291209 0 3.68128466606 1.94098734856 0.86851366361 0.693040688833 0.563166300456 0.765126069387 3.21848432223
383 283 (1, 141) 0.299398581187 0 3.72575100263 13.1000706355 2.95237398148 2.77623565992 2.10335501035 2.28198870023 5.61598467827
389 257 (1, 256) 0.246932586034 0 3.26759004593 18.2909777164 3.37958097458 2.94948601723 2.26558526357 2.26835417747 4.76352334023
389 263 (6, 262) 22.6275413831 0 3.44232034683 20.4814326763 3.97175296148 3.87969835599 2.7787519296 2.78303432465 5.47114364306
389 269 (4, 67) 9.52617732684 0 3.23165766398 5.33897399902 1.22060791651 1.03057368596 0.792979637782 0.955517609914 3.94533896446
389 271 (2, 270) 2.13332398733 1.19447032611 3.37917462985 23.015257597 4.3013326327 4.38593792915 3.00688036283 3.00138791402 5.94927096367
389 277 (2, 138) 2.21960822741 1.48910999298 3.68655697505 11.997374773 2.63830399513 2.40996472041 1.84648497899 1.96396970749 5.12607439359
389 281 (2, 280) 2.30719161034 1.56740935644 3.58158246676 15.7804959615 4.52879230181 4.21315439542 3.11113929749 3.12450623512 5.5818169117
389 283 (3, 47) 5.61755005519 0 3.76754403114 4.22245272001 1.01979438464 0.836562712987 0.628438393275 0.811138391495 4.20926698049
397 257 (6, 64) 21.3038569291 0 2.96398369471 4.41281779607 1.06064597766 0.815514326096 0.684918006261 0.837429285049 3.33759530385
397 263 (3, 262) 4.77959879239 0 2.99233134588 20.2124339739 3.96520598729 3.85500669479 2.76255234083 2.78796394666 5.42949604988
397 269 (4, 268) 9.67522939046 0 3.40773558617 22.1910272439 4.22970732053 4.09941800435 2.93337368965 2.94724829992 5.84165072441
397 271 (6, 27) 24.1443399588 0 3.52149494489 2.20669261614 0.588457345963 0.484275023142 0.361234347026 0.567295312881 3.58146158854
397 277 (1, 46) 0.284977992376 0 3.49183972677 3.88854193687 0.933976968129 0.763713359833 0.586186011632 0.782394647598 3.90620160103
397 281 (2, 14) 2.28211466471 1.60475333532 3.52368458112 0.704323689143 0.36007364591 0.252496639887 0.193775653839 0.386192003886 2.86570469538
397 283 (12, 282) 134.306390206 0 3.78814005852 26.871253252 4.90538573265 4.95617771149 3.44249169032 3.42936793963 6.75272893906
401 257 (2, 128) 1.91347368558 1.32760365804 2.93125605583 8.93107271194 2.00003600121 1.70076696078 1.36774365107 1.45847201347 3.9682393074
401 263 (3, 131) 4.73991902669 0 3.10296233495 9.88155198097 2.27556506793 2.08969330788 1.58384458224 1.67926931381 4.4075504144
401 269 (8, 268) 46.1035106977 0 3.54902505875 21.7818290393 4.01987401644 4.04778234164 2.90237299601 2.84417740504 5.62893835704
401 271 (6, 90) 23.612787962 0 3.11162455877 7.27005807559 1.64729499817 1.48548650742 1.111789306 1.25396760305 4.27947028478
401 277 (1, 276) 0.278301397959 0 3.64357002576 24.254329284 4.46597162882 4.33816369375 3.08929665883 3.06464266777 6.16736539205
401 281 (1, 280) 0.295797983805 0 3.55857268969 15.8228743871 4.40322128932 4.25977404912 3.01954205831 2.99722822507 4.17594194412
401 283 (6, 282) 26.3884483178 0 3.84556229909 26.8015247186 4.69605263074 4.74352669716 3.11957303683 3.18534962336 6.42190122604
409 257 (6, 256) 21.3101163705 0 3.02223062515 18.0678486824 3.3568016688 2.97463393211 2.31904093424 2.30967267354 4.73181335131
409 263 (6, 262) 22.1576473713 0 3.05243476232 20.0613737106 3.90307998657 3.81665500005 2.73374636968 2.76505796115 5.43360495567
409 269 (4, 268) 9.57158700625 0 3.10939359665 21.4295340379 4.16282860438 3.9046989282 2.85147762299 2.94477566083 5.84632563591
409 271 (3, 135) 5.05439893405 0 3.43011593819 11.1839983463 2.57338730494 2.43203528722 1.79544798533 1.93216379484 4.94654631615
409 277 (4, 92) 10.0914330482 0 3.82751774788 7.8032327493 1.75858402252 1.4828350544 1.15750368436 1.33316262563 4.38728531202
409 281 (1, 10) 0.286683638891 0 3.414533933 0.671862681707 0.266304334005 0.20282904307 0.157826344172 0.350258111954 2.09124302864
409 283 (2, 282) 2.31081398328 1.43082563082 3.74581313133 26.4824737708 4.82994397481 4.82565466563 3.34912800789 3.3531777064 6.62150104841
419 257 (2, 64) 1.92047333717 1.09847998619 2.88424642881 4.36514671644 1.02124063174 0.800276994705 0.671181996663 0.825352271398 3.29097763697
419 263 (1, 131) 0.260663588842 0 3.64180405935 9.93577273687 2.31640632947 2.12894765536 1.62517801921 1.71998333931 4.45170426369
419 269 (8, 134) 46.5558176835 0 3.53864963849 10.7200136185 2.49420428276 2.27176435788 1.72162532806 1.85861865679 4.82148504257
419 271 (3, 45) 5.09312367439 0 3.47322710355 3.55643041929 0.891941308975 0.746306260427 0.558073282242 0.750720103582 3.64320762952
419 277 (4, 276) 10.0327226321 0 3.46781889598 24.3409976164 4.49212590853 4.33411256472 3.11010440191 3.11429532369 6.19270928701
419 281 (2, 140) 2.29606135686 1.57135264079 3.58260790507 7.47769467036 2.73485008876 2.46334298452 1.92642935117 2.02305920919 4.26065595945
419 283 (2, 141) 2.33206605911 1.65173633893 3.79213436445 13.1207036972 2.82944567998 2.60684704781 1.92890000343 2.09182198842 5.51186736425
421 257 (6, 256) 21.5576167107 0 3.39979656537 17.4416352113 3.45737671852 3.04579639435 2.3764102459 2.36799867948 4.81761693954
421 263 (1, 262) 0.260850906372 0 3.25671076775 20.4176023801 4.10023530324 3.96401596069 2.91749596596 2.88172101974 5.5194803079
421 269 (1, 134) 0.277206897736 0 3.64986594518 10.8195554415 2.47697170575 2.29004534086 1.74708104134 1.86298966408 4.6426876386
